config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.15,0.65,0.15,0.14153846153846156,0.016186471356327812,0.01582812146358306,full
tier0_tier1,20,0.2,0.4,0.2,0.1879120879120879,0.021121794975078247,0.023496672208149244,full
tier0_tier1_tier2,20,0.2,0.35,0.2,0.20317460317460317,0.018321856484146203,0.016525029007024475,full
