config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.6,0.85,0.5,0.4218181818181818,0.038932468531429995,0.03952708752924443,mixed
tier0_tier1,20,0.45,0.8,0.4166666666666667,0.3356643356643357,0.029476510415917017,0.03134270271355169,mixed
tier0_tier1_tier2,20,0.5,0.75,0.5,0.4490842490842491,0.028530949074246293,0.027860290058207907,mixed
