stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.7139425703206351,0.14980104350498946,0.1362563861743754,tier0,mixed
BRANCH,0.7833852994470007,0.09125538863767682,0.12535931191532235,tier0,mixed
CACHE,0.554263097969337,0.3529042692404378,0.0928326327902252,tier0,mixed
MEMBW,0.799599057733791,0.10012552742764635,0.10027541483856255,tier0,mixed
TLB,0.7250460070467675,0.1426011937497243,0.13235279920350812,tier0,mixed
