config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.3,0.65,0.3,0.2825974025974026,0.015780899390977838,0.01453743589690236,full
tier0_tier1,20,0.15,0.3,0.15,0.13714285714285715,0.04935264353834649,0.030401923732714595,full
tier0_tier1_tier2,20,0.25,0.25,0.25,0.2571428571428571,0.015161368922886286,0.011847134631471995,full
