feature_profile,stressor,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,median_neg_score,median_pos_score,median_neg_score_wc,median_pos_score_wc,pos_neg_ratio,pos_neg_diff,pos_neg_ratio_wc,pos_neg_diff_wc
mixed,ATOMIC,0.8125,0.8041666666666667,1.0,1.0,4.5884462975499216e-05,9.730192679142931e-05,0.0,5.51965561435309e-05,2.0966844995707796,5.141746381593009e-05,56.1965561435309,5.51965561435309e-05
mixed,BRANCH,0.9375,0.95,1.0,1.0,4.5884462975499216e-05,0.00017514937092298405,0.0,0.00012090530225899025,3.757094776046295,0.00012926490794748483,121.90530225899026,0.00012090530225899025
mixed,CACHE,0.8125,0.8041666666666667,1.0,1.0,4.5884462975499216e-05,9.847039966354778e-05,0.0,5.8281919703772544e-05,2.121606889590029,5.258593668804856e-05,59.281919703772544,5.8281919703772544e-05
mixed,MEMBW,0.9375,0.95,1.0,1.0,4.5884462975499216e-05,0.00016070913728268517,0.0,9.34649151782584e-05,3.4490986356650986,0.00011482467430718596,94.4649151782584,9.34649151782584e-05
mixed,TLB,0.75,0.6791666666666667,1.0,1.0,4.5884462975499216e-05,0.00011102226388080185,0.0,5.511617287359294e-05,2.3893259466220655,6.513780090530263e-05,56.116172873592944,5.511617287359294e-05
