config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.65,0.25,0.22333333333333333,0.01423249657397998,0.009951047904491344,mixed
tier0_tier1,20,0.3,0.65,0.3,0.296060606060606,0.012855267774625501,0.008545803066055648,mixed
tier0_tier1_tier2,20,0.4,0.65,0.4,0.4031746031746032,0.011145511410458336,0.009580705945440617,mixed
