config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.35,0.6,0.35,0.32142857142857145,0.02460399392736482,0.01503473477146193,full
tier0_tier1,20,0.2,0.5,0.2,0.17714285714285713,0.0162553216422293,0.014651623277166528,full
tier0_tier1_tier2,20,0.3,0.55,0.3,0.25142857142857145,0.017910824749271255,0.016455537162288647,full
