config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.15,0.45,0.15,0.14747474747474748,0.024901943975268074,0.020440115045729623,full
tier0_tier1,20,0.15,0.4,0.15,0.14743589743589744,0.017444931623435796,0.013671525253468653,full
tier0_tier1_tier2,20,0.15,0.35,0.15,0.1288888888888889,0.01444959625666239,0.012611009252754643,full
