feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
full,tier0,24,46,2.092586165992543,0.7875,0.9218987314285301,1.0,1.0000000000000002,0.0,0.3,0.011026252078752668,0.02492575120867675,0.0,0.014395414278915247
full,tier0_tier1,24,64,2.915455708047375,0.825,0.9514604197402184,1.0,1.0000000000000002,0.0,0.5,0.01722419993724395,0.04620051639588216,0.0,0.02162823672592484
full,tier0_tier1_tier2,24,75,3.42480074998457,0.95,0.9897096908939014,1.0,1.0000000000000002,0.0,0.9,0.0031665067019725213,0.00790362944486125,0.0,0.005204543055270967
