stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.2698622061141234,0.3912595051140063,0.10462537347744216,0.19668819580917804,0.037564719485250087,mixed
BRANCH,memory_io,0.24618960780039942,0.46123797911704645,0.05512639307139982,0.1861479300106214,0.0512980900005329,mixed
CACHE,compute,0.4733003788996183,0.26791892270768636,0.07019277185397091,0.13053062856093278,0.058057297977791675,mixed
MEMBW,memory_io,0.24221686634064893,0.4751116364146992,0.058159730226402265,0.1578087393215735,0.06670302769667603,mixed
TLB,memory_io,0.3007928472258433,0.40082514668179164,0.0832950141987843,0.18103185626909357,0.03405513562448712,mixed
