stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.683706914021226,0.16983959064363457,0.14645349533513957,tier0,mixed
BRANCH,0.7583609035459148,0.09959518930882373,0.1420439071452614,tier0,mixed
CACHE,0.5390502642704293,0.35891250871356506,0.10203722701600565,tier0,mixed
MEMBW,0.7830151134278724,0.10151040632616048,0.11547448024596715,tier0,mixed
TLB,0.696228432363916,0.15410834483312513,0.14966322280295896,tier0,mixed
