config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.35,0.55,0.35,0.29848484848484846,0.02878494804614462,0.022896908588517756,full
tier0_tier1,20,0.2,0.45,0.2,0.17714285714285713,0.01504668521755052,0.009916983235147683,full
tier0_tier1_tier2,20,0.3,0.55,0.3,0.20666666666666664,0.02135678089663357,0.018252145679031176,full
