stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.5892714781134254,0.2628983604023457,0.14783016148422906,tier0,full
BRANCH,0.6160581467880195,0.2194073922336931,0.1645344609782876,tier0,full
CACHE,0.4776866381103586,0.2031353281593592,0.3191780337302821,tier0,full
MEMBW,0.6339944447222116,0.2331792853038565,0.13282626997393202,tier0,full
TLB,0.5592082730579737,0.27687384565357787,0.16391788128844859,tier0,full
