stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.3402199424319934,0.315901524702982,0.10656490448184638,0.13497374300804957,0.10233988537512875,full
BRANCH,memory_io,0.3058573595681352,0.37173576189431473,0.07796318277063026,0.16941375219975113,0.07502994356716867,full
CACHE,compute,0.4546332802087897,0.30506936338082374,0.06991782850351887,0.10412399142314471,0.06625553648372302,full
MEMBW,memory_io,0.3137070992298864,0.3565280123453024,0.1024979467772886,0.1321449945151544,0.09512194713236817,full
TLB,compute,0.33523442304998274,0.33187233784324405,0.1118577148461186,0.13740160893028264,0.08363391533037196,full
