idx,ane_power_w,cpu_avg_freq_mhz,cpu_power_w,cpu_residency_active_pct,cpu_temp_c,cpu_usage_pct,fan_rpm,gpu_avg_freq_mhz,gpu_power_w,gpu_residency_active_pct,gpu_temp_c,gpu_usage_pct,soc_temp_c
0,0.0,1892.0,6.243483543395996,36.99,65.78751373291016,1400.0,0.0,1367.0,0.0242022015154361,100.0,59.7659797668457,545.0,0.0
1,0.0,1892.0,6.243483543395996,36.99,65.78751373291016,1400.0,0.0,1367.0,0.0242022015154361,100.0,59.7659797668457,545.0,0.0
2,0.0,1892.0,6.243483543395996,36.99,65.78751373291016,1400.0,0.0,1367.0,0.0242022015154361,100.0,59.7659797668457,545.0,0.0
3,0.0,1892.0,6.243483543395996,36.99,65.78751373291016,1400.0,0.0,1367.0,0.0242022015154361,100.0,59.7659797668457,545.0,0.0
4,0.0,1892.0,6.243483543395996,36.99,65.78751373291016,1400.0,0.0,1367.0,0.0242022015154361,100.0,59.7659797668457,545.0,0.0
5,0.0,1892.0,6.494946002960205,36.99,65.8240966796875,1549.0,0.0,1367.0,0.0231257416307926,100.0,59.55603790283203,444.0,0.0
6,0.0,1892.0,6.494946002960205,36.99,65.8240966796875,1549.0,0.0,1367.0,0.0231257416307926,100.0,59.55603790283203,444.0,0.0
7,0.0,1892.0,6.494946002960205,36.99,65.8240966796875,1549.0,0.0,1367.0,0.0231257416307926,100.0,59.55603790283203,444.0,0.0
8,0.0,1892.0,6.494946002960205,36.99,65.8240966796875,1549.0,0.0,1367.0,0.0231257416307926,100.0,59.55603790283203,444.0,0.0
9,0.0,1892.0,6.494946002960205,36.99,65.8240966796875,1549.0,0.0,1367.0,0.0231257416307926,100.0,59.55603790283203,444.0,0.0
10,0.0,1892.0,6.493179798126221,36.99,66.01305389404297,1481.0,0.0,1367.0,0.0231691058725118,100.0,59.4088020324707,487.0,0.0
11,0.0,1892.0,6.493179798126221,36.99,66.01305389404297,1481.0,0.0,1367.0,0.0231691058725118,100.0,59.4088020324707,487.0,0.0
12,0.0,1892.0,6.493179798126221,36.99,66.01305389404297,1481.0,0.0,1367.0,0.0231691058725118,100.0,59.4088020324707,487.0,0.0
13,0.0,1892.0,6.493179798126221,36.99,66.01305389404297,1481.0,0.0,1367.0,0.0231691058725118,100.0,59.4088020324707,487.0,0.0
14,0.0,1892.0,6.493179798126221,36.99,66.01305389404297,1481.0,0.0,1367.0,0.0231691058725118,100.0,59.4088020324707,487.0,0.0
15,0.0,1892.0,6.42453670501709,36.99,66.05314636230469,1236.0,0.0,1367.0,0.0237175021320581,100.0,59.25336837768555,548.0,0.0
16,0.0,1892.0,6.42453670501709,36.99,66.05314636230469,1236.0,0.0,1367.0,0.0237175021320581,100.0,59.25336837768555,548.0,0.0
17,0.0,1892.0,6.42453670501709,36.99,66.05314636230469,1236.0,0.0,1367.0,0.0237175021320581,100.0,59.25336837768555,548.0,0.0
18,0.0,1892.0,6.42453670501709,36.99,66.05314636230469,1236.0,0.0,1367.0,0.0237175021320581,100.0,59.25336837768555,548.0,0.0
19,0.0,1892.0,6.42453670501709,36.99,66.05314636230469,1236.0,0.0,1367.0,0.0237175021320581,100.0,59.25336837768555,548.0,0.0
20,0.0,1892.0,6.661819934844971,36.99,66.36200714111328,1492.0,0.0,1367.0,0.0375475473701953,100.0,59.163055419921875,499.0,0.0
21,0.0,1892.0,6.661819934844971,36.99,66.36200714111328,1492.0,0.0,1367.0,0.0375475473701953,100.0,59.163055419921875,499.0,0.0
22,0.0,1892.0,6.661819934844971,36.99,66.36200714111328,1492.0,0.0,1367.0,0.0375475473701953,100.0,59.163055419921875,499.0,0.0
23,0.0,1892.0,6.661819934844971,36.99,66.36200714111328,1492.0,0.0,1367.0,0.0375475473701953,100.0,59.163055419921875,499.0,0.0
24,0.0,1892.0,6.661819934844971,36.99,66.36200714111328,1492.0,0.0,1367.0,0.0375475473701953,100.0,59.163055419921875,499.0,0.0
25,0.0,1892.0,6.659684181213379,36.99,65.94390106201172,1732.0,0.0,1367.0,0.0395643301308155,100.0,58.962303161621094,499.0,0.0
26,0.0,1892.0,6.659684181213379,36.99,65.94390106201172,1732.0,0.0,1367.0,0.0395643301308155,100.0,58.962303161621094,499.0,0.0
27,0.0,1892.0,6.659684181213379,36.99,65.94390106201172,1732.0,0.0,1367.0,0.0395643301308155,100.0,58.962303161621094,499.0,0.0
28,0.0,1892.0,6.659684181213379,36.99,65.94390106201172,1732.0,0.0,1367.0,0.0395643301308155,100.0,58.962303161621094,499.0,0.0
29,0.0,1892.0,6.659684181213379,36.99,65.94390106201172,1732.0,0.0,1367.0,0.0395643301308155,100.0,58.962303161621094,499.0,0.0
30,0.0,1892.0,6.942745685577393,36.99,65.53475189208984,1789.0,0.0,1367.0,0.0256720595061779,100.0,58.84092330932617,444.0,0.0
31,0.0,1892.0,6.942745685577393,36.99,65.53475189208984,1789.0,0.0,1367.0,0.0256720595061779,100.0,58.84092330932617,444.0,0.0
32,0.0,1892.0,6.942745685577393,36.99,65.53475189208984,1789.0,0.0,1367.0,0.0256720595061779,100.0,58.84092330932617,444.0,0.0
33,0.0,1892.0,6.942745685577393,36.99,65.53475189208984,1789.0,0.0,1367.0,0.0256720595061779,100.0,58.84092330932617,444.0,0.0
