config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.55,0.75,0.47222222222222215,0.39855072463768115,0.03511248824551363,0.036275964960859636,mixed
tier0_tier1,20,0.5,0.7,0.4444444444444445,0.3567447045707916,0.028527167582915864,0.032411940091452346,mixed
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4440422322775264,0.028217331623963136,0.0267190948777304,mixed
