stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.7278926450831879,0.13025297308432396,0.14185438183248822,tier0,mixed
BRANCH,0.7834569911283609,0.08571295470931665,0.13083005416232243,tier0,mixed
CACHE,0.5560997061667796,0.34721466805845125,0.0966856257747692,tier0,mixed
MEMBW,0.7975297055033552,0.09442556983588458,0.1080447246607603,tier0,mixed
TLB,0.7293409371008639,0.13072093741875554,0.13993812548038045,tier0,mixed
