config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.15,0.65,0.15,0.14153846153846156,0.016302621435080693,0.015933685987997007,mixed
tier0_tier1,20,0.25,0.5,0.25,0.18,0.020170729865183198,0.0219223232718761,mixed
tier0_tier1_tier2,20,0.15,0.4,0.15,0.13636363636363638,0.03663896798426685,0.015560465836505818,mixed
