feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
mixed,tier0,24,46,2.2942977499915287,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.3,0.004903116795316367,0.010882109192257301,0.0,0.006095456152351082
mixed,tier0_tier1,24,57,2.7909800420165993,0.8375,0.9536249219047206,1.0,1.0000000000000002,0.0,0.45,4.466767711460764e-05,0.00011096297610235752,0.0,6.39838218787023e-05
mixed,tier0_tier1_tier2,24,64,3.189374083012808,0.8375,0.9536249219047206,1.0,1.0000000000000002,0.0,0.45,4.793132436586033e-05,0.00012027052136968908,0.0,6.574647193482343e-05
