stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.5883695884084051,0.26747660763213116,0.14415380395946364,tier0,full
BRANCH,0.6176423778340588,0.21851676197006834,0.16384086019587288,tier0,full
CACHE,0.4850808184132435,0.20310398712048144,0.3118151944662751,tier0,full
MEMBW,0.631012285624638,0.23954776382587564,0.12943995054948632,tier0,full
TLB,0.5615142949603998,0.27820237259589403,0.160283332443706,tier0,full
