feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
full,tier0,24,46,2.280387832899578,0.8,0.9318987314285302,1.0,1.0000000000000002,0.25,0.3,0.008101411233221478,0.016247412821890392,0.0,0.009067912970796496
full,tier0_tier1,24,64,3.069704791996628,0.825,0.9550396907107939,1.0,1.0000000000000002,0.25,0.65,0.012412702265052426,0.034376572556980414,0.0,0.015871065291892705
full,tier0_tier1_tier2,24,75,3.5932904999936,0.9625,0.9924874686716791,1.0,1.0000000000000002,0.0,0.95,0.002872109584854018,0.008007942192925274,0.0,0.004391407621518473
