idx,ane_power_w,cpu_avg_freq_mhz,cpu_power_w,cpu_residency_active_pct,cpu_temp_c,cpu_usage_pct,fan_rpm,gpu_avg_freq_mhz,gpu_power_w,gpu_residency_active_pct,gpu_temp_c,gpu_usage_pct,soc_temp_c
0,0.0,1892.0,10.268320083618164,36.99,69.5496597290039,1431.0,0.0,1367.0,0.0001015009765978,100.0,60.27106857299805,111.0,0.0
1,0.0,1892.0,10.268320083618164,36.99,69.5496597290039,1431.0,0.0,1367.0,0.0001015009765978,100.0,60.27106857299805,111.0,0.0
2,0.0,1892.0,10.268320083618164,36.99,69.5496597290039,1431.0,0.0,1367.0,0.0001015009765978,100.0,60.27106857299805,111.0,0.0
3,0.0,1892.0,10.268320083618164,36.99,69.5496597290039,1431.0,0.0,1367.0,0.0001015009765978,100.0,60.27106857299805,111.0,0.0
4,0.0,1892.0,10.268320083618164,36.99,69.5496597290039,1431.0,0.0,1367.0,0.0001015009765978,100.0,60.27106857299805,111.0,0.0
5,0.0,1892.0,11.302663803100586,36.99,67.12928009033203,1691.0,0.0,1367.0,0.1533211469650268,100.0,59.711700439453125,333.0,0.0
6,0.0,1892.0,11.302663803100586,36.99,67.12928009033203,1691.0,0.0,1367.0,0.1533211469650268,100.0,59.711700439453125,333.0,0.0
7,0.0,1892.0,11.302663803100586,36.99,67.12928009033203,1691.0,0.0,1367.0,0.1533211469650268,100.0,59.711700439453125,333.0,0.0
8,0.0,1892.0,11.302663803100586,36.99,67.12928009033203,1691.0,0.0,1367.0,0.1533211469650268,100.0,59.711700439453125,333.0,0.0
9,0.0,1892.0,11.302663803100586,36.99,67.12928009033203,1691.0,0.0,1367.0,0.1533211469650268,100.0,59.711700439453125,333.0,0.0
10,0.0,1892.0,11.469356536865234,36.99,69.78380584716797,2055.0,0.0,1367.0,0.1167502701282501,100.0,59.88018035888672,508.0,0.0
11,0.0,1892.0,11.469356536865234,36.99,69.78380584716797,2055.0,0.0,1367.0,0.1167502701282501,100.0,59.88018035888672,508.0,0.0
12,0.0,1892.0,11.469356536865234,36.99,69.78380584716797,2055.0,0.0,1367.0,0.1167502701282501,100.0,59.88018035888672,508.0,0.0
13,0.0,1892.0,11.469356536865234,36.99,69.78380584716797,2055.0,0.0,1367.0,0.1167502701282501,100.0,59.88018035888672,508.0,0.0
14,0.0,1892.0,11.469356536865234,36.99,69.78380584716797,2055.0,0.0,1367.0,0.1167502701282501,100.0,59.88018035888672,508.0,0.0
15,0.0,1892.0,13.309125900268556,36.99,69.19296264648438,2121.0,0.0,1367.0,0.1698547899723053,100.0,59.73046875,509.0,0.0
16,0.0,1892.0,13.309125900268556,36.99,69.19296264648438,2121.0,0.0,1367.0,0.1698547899723053,100.0,59.73046875,509.0,0.0
17,0.0,1892.0,13.309125900268556,36.99,69.19296264648438,2121.0,0.0,1367.0,0.1698547899723053,100.0,59.73046875,509.0,0.0
18,0.0,1892.0,13.309125900268556,36.99,69.19296264648438,2121.0,0.0,1367.0,0.1698547899723053,100.0,59.73046875,509.0,0.0
19,0.0,1892.0,13.309125900268556,36.99,69.19296264648438,2121.0,0.0,1367.0,0.1698547899723053,100.0,59.73046875,509.0,0.0
20,0.0,1892.0,10.84687042236328,36.99,68.80782318115234,2160.0,0.0,1367.0,0.0519474633038044,100.0,59.95469284057617,499.0,0.0
21,0.0,1892.0,10.84687042236328,36.99,68.80782318115234,2160.0,0.0,1367.0,0.0519474633038044,100.0,59.95469284057617,499.0,0.0
22,0.0,1892.0,10.84687042236328,36.99,68.80782318115234,2160.0,0.0,1367.0,0.0519474633038044,100.0,59.95469284057617,499.0,0.0
23,0.0,1892.0,10.84687042236328,36.99,68.80782318115234,2160.0,0.0,1367.0,0.0519474633038044,100.0,59.95469284057617,499.0,0.0
24,0.0,1892.0,10.84687042236328,36.99,68.80782318115234,2160.0,0.0,1367.0,0.0519474633038044,100.0,59.95469284057617,499.0,0.0
25,0.0,1892.0,11.94316864013672,36.99,69.20755004882812,2120.0,0.0,1367.0,0.2231560051441192,100.0,59.65327072143555,444.0,0.0
26,0.0,1892.0,11.94316864013672,36.99,69.20755004882812,2120.0,0.0,1367.0,0.2231560051441192,100.0,59.65327072143555,444.0,0.0
27,0.0,1892.0,11.94316864013672,36.99,69.20755004882812,2120.0,0.0,1367.0,0.2231560051441192,100.0,59.65327072143555,444.0,0.0
28,0.0,1892.0,11.94316864013672,36.99,69.20755004882812,2120.0,0.0,1367.0,0.2231560051441192,100.0,59.65327072143555,444.0,0.0
29,0.0,1892.0,11.94316864013672,36.99,69.20755004882812,2120.0,0.0,1367.0,0.2231560051441192,100.0,59.65327072143555,444.0,0.0
30,0.0,1892.0,15.743293762207031,36.99,70.9723129272461,1822.0,0.0,1367.0,0.2373770475387573,100.0,60.044525146484375,444.0,0.0
31,0.0,1892.0,15.743293762207031,36.99,70.9723129272461,1822.0,0.0,1367.0,0.2373770475387573,100.0,60.044525146484375,444.0,0.0
32,0.0,1892.0,15.743293762207031,36.99,70.9723129272461,1822.0,0.0,1367.0,0.2373770475387573,100.0,60.044525146484375,444.0,0.0
33,0.0,1892.0,15.743293762207031,36.99,70.9723129272461,1822.0,0.0,1367.0,0.2373770475387573,100.0,60.044525146484375,444.0,0.0
34,0.0,1892.0,15.743293762207031,36.99,70.9723129272461,1822.0,0.0,1367.0,0.2373770475387573,100.0,60.044525146484375,444.0,0.0
35,0.0,1892.0,11.660783767700195,36.99,69.7940444946289,1928.0,0.0,1367.0,0.0492412000894546,100.0,59.64136505126953,444.0,0.0
36,0.0,1892.0,11.660783767700195,36.99,69.7940444946289,1928.0,0.0,1367.0,0.0492412000894546,100.0,59.64136505126953,444.0,0.0
37,0.0,1892.0,11.660783767700195,36.99,69.7940444946289,1928.0,0.0,1367.0,0.0492412000894546,100.0,59.64136505126953,444.0,0.0
38,0.0,1892.0,11.660783767700195,36.99,69.7940444946289,1928.0,0.0,1367.0,0.0492412000894546,100.0,59.64136505126953,444.0,0.0
39,0.0,1892.0,11.660783767700195,36.99,69.7940444946289,1928.0,0.0,1367.0,0.0492412000894546,100.0,59.64136505126953,444.0,0.0
40,0.0,1892.0,10.60279655456543,36.99,67.4565658569336,1498.0,0.0,1367.0,0.0011518327519297,100.0,59.08982467651367,333.0,0.0
