stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.3416895986022255,0.3124163508740475,0.10533921871951347,0.12470915837033739,0.11584567343387632,full
BRANCH,memory_io,0.30762023897446594,0.376337524727296,0.07729604782758082,0.15443217271050638,0.08431401576015082,full
CACHE,compute,0.4747304650770551,0.2965176797373609,0.06629272153443058,0.08975962627902562,0.07269950737212785,full
MEMBW,memory_io,0.31689484453882105,0.3535564485157811,0.09515639310493192,0.12225369028407597,0.1121386235563899,full
TLB,compute,0.34233810102828166,0.3290295387551998,0.10644051858819699,0.12564316717385754,0.09654867445446397,full
