config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.3,0.55,0.3,0.23896103896103896,0.02866236761961396,0.02173910090379226,mixed
tier0_tier1,20,0.3,0.65,0.3,0.21503496503496505,0.0234592879034594,0.01887873440241644,mixed
tier0_tier1_tier2,20,0.5,0.7,0.5,0.48659340659340666,0.022966930668420253,0.01749416397940122,mixed
