config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.027586513216586225,16,0.8,0.19999999999999996,0.375,0.5,0.4,0.3871428571428571,full
tier0,conf_0.00,0.0,15,0.75,0.25,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.3071428571428571,full
tier0,conf_0.05,0.05,10,0.5,0.5,0.4,0.6,0.45,0.42666666666666664,full
tier0,conf_0.10,0.1,7,0.35,0.65,0.42857142857142855,0.5714285714285714,0.5,0.38,full
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.5,0.5,0.26666666666666666,full
tier0,conf_0.20,0.2,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,full
tier0,conf_0.25,0.25,2,0.1,0.9,0.5,0.5,0.5,0.13333333333333333,full
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.18181818181818182,0.45454545454545453,0.13333333333333333,0.1,full
tier0_tier1,conf_0.05,0.05,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.125,0.08,full
tier0_tier1,conf_0.10,0.1,7,0.35,0.65,0.0,0.42857142857142855,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.0,0.42857142857142855,0.0,0.0,full
tier0_tier1,trained,0.16544915947888306,7,0.35,0.65,0.0,0.42857142857142855,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,6,0.3,0.7,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,5,0.25,0.75,0.0,0.4,0.0,0.0,full
tier0_tier1_tier2,trained,-0.1740032779081701,19,0.95,0.050000000000000044,0.2631578947368421,0.42105263157894735,0.25,0.2,full
tier0_tier1_tier2,conf_0.00,0.0,11,0.55,0.44999999999999996,0.09090909090909091,0.2727272727272727,0.1,0.05714285714285714,full
tier0_tier1_tier2,conf_0.05,0.05,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,full
tier0_tier1_tier2,conf_0.10,0.1,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.15,0.15,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,full
