config,holdout_workload,case_id,workload,stressor,stressor_family,label,diagnosis_block_mode,diagnosis_selected_blocks,diagnosis_selected_block_idxs,diagnosis_peak_block_idx,diagnosis_peak_block_score,diagnosis_focus_score_mean,diagnosis_focus_score_max,dominant_tier,tier0_contrib,tier1_alt_contrib,tier2_contrib,tier0_share,tier1_alt_share,tier2_share,dominant_mechanism,compute_contrib,compute_share,memory_io_contrib,memory_io_share,thermal_power_contrib,thermal_power_share,scheduler_runtime_contrib,scheduler_runtime_share,platform_pressure_contrib,platform_pressure_share,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,top_feature_4,top_feature_score_4,top_feature_5,top_feature_score_5,top_mechanism_1,top_mechanism_score_1,top_mechanism_2,top_mechanism_score_2,top_mechanism_3,top_mechanism_score_3,feature_profile
tier0_tier1,ALL,PY_AI__ATOMIC,PY_AI,ATOMIC,synchronization,1,post_persist,5,"291,292,293,294,295",292,0.024855540962760034,0.024788295581529125,0.024855540962760034,tier0,0.006952108408449615,0.002006737054750018,0.0,0.7760049480713651,0.22399505192863506,0.0,memory_io,0.0028904955463894297,0.3226415232032695,0.0036928330453485426,0.41219965904285794,0.001002310781342712,0.11187945873828468,0.0007889283394391291,0.08806138499428531,0.000584277750679818,0.06521797402130258,tier0:mem_used_bytes,0.0005968612127961296,tier0:pids_count,0.00045038189352282775,tier0:mem_wired_bytes,0.0003511078011429787,tier0:interrupts,0.0003385464459163014,tier0:mem_free_bytes,0.0003370336021971348,memory_io,0.0036928330453485426,compute,0.0028904955463894297,thermal_power,0.001002310781342712,full
tier0_tier1,ALL,PY_AI__BRANCH,PY_AI,BRANCH,control_flow,1,post_persist,5,"0,1,2,3,4",1,0.04362174747554638,0.043538348218635115,0.04362174747554638,tier0,0.011540776355750328,0.003521487360730837,0.0,0.7662046404832483,0.2337953595167516,0.0,memory_io,0.004098650668848087,0.27211385658872334,0.008087375182022018,0.536929596656364,0.0013665253508584208,0.09072509793884205,0.0011897112532662803,0.0789862185167091,0.00032000126148635854,0.02124523029936147,tier0:mem_used_bytes,0.0009391598173850374,tier0:interrupts,0.0007705209992978325,tier1_alt:memory_swap_total,0.0007216822348587403,tier0:mem_wired_bytes,0.000707615668697162,tier0:mem_active_bytes,0.0005707140159068216,memory_io,0.008087375182022018,compute,0.004098650668848087,thermal_power,0.0013665253508584208,full
tier0_tier1,ALL,PY_AI__CACHE,PY_AI,CACHE,memory_pressure,1,post_persist,5,"0,1,2,3,4",490,0.0410768596586959,0.03607953068723898,0.03614848887987371,tier0,0.01849111850448255,0.005595977559958231,0.0,0.7676773677911537,0.23232263220884664,0.0,memory_io,0.008255020190007725,0.3427154592617921,0.01147389726605214,0.4763503759588019,0.002247540494332064,0.09330890234003993,0.001660650287881205,0.06894356561033461,0.000449987826167638,0.018681696829031404,tier0:swap_total_bytes,0.0026417517733837853,tier0:mem_used_bytes,0.0015283210131397352,tier0:swap_used_bytes,0.00115552490402412,tier0:pids_count,0.0009781165774052887,tier1_alt:pcpu_usage_0,0.0008285863311058757,memory_io,0.01147389726605214,compute,0.008255020190007725,thermal_power,0.002247540494332064,full
tier0_tier1,ALL,PY_AI__MEMBW,PY_AI,MEMBW,memory_pressure,1,post_persist,5,"0,1,2,3,4",467,0.04852384326185571,0.02673622907935137,0.02679877605321237,tier0,0.012994569334791236,0.005542705508043912,0.0,0.7009967454743636,0.29900325452563625,0.0,memory_io,0.00476325678195329,0.2569556109157188,0.008788679814585766,0.4741085132037454,0.0030555043857183523,0.16483028986859613,0.0015809787897303105,0.08528647296511199,0.00034885507084742837,0.01881911304682762,tier0:mem_used_bytes,0.0010565777669461094,tier0:interrupts,0.0009265702092626291,tier0:mem_wired_bytes,0.0008758733458586802,tier0:mem_active_bytes,0.0007478840127411155,tier1_alt:all_power,0.0006879769839736819,memory_io,0.008788679814585766,compute,0.00476325678195329,thermal_power,0.0030555043857183523,full
tier0_tier1,ALL,PY_AI__NOMINAL,PY_AI,NOMINAL,benign,0,peak_window,5,"219,220,221,222,223",219,0.007351360738123065,0.007289590754451921,0.007351360738123065,tier0,0.003049494375977377,0.001616533312625042,0.0,0.6535525675139681,0.3464474324860319,0.0,compute,0.0022014486151509917,0.47180359013479733,0.0013327297627665539,0.28562405791589646,0.0007596930207644085,0.16281365466820744,0.00019981931399570534,0.042824288094946074,0.00017233697592476064,0.036934409186152824,tier0:cpu_times_idle_pct,0.00033249668066182974,tier0:cpu_pct,0.00017547519843418043,tier0:cpu_times_user_pct,0.00016865873914941786,tier0:net_sent_Bps,0.00014564886497470684,tier1_alt:ecpu_usage_0,0.0001451511064670434,compute,0.0022014486151509917,memory_io,0.0013327297627665539,thermal_power,0.0007596930207644085,full
tier0_tier1,ALL,PY_AI__TLB,PY_AI,TLB,memory_pressure,1,post_persist,5,"914,915,916,917,918",939,0.029061326926239604,0.025539551760342994,0.026063713953108192,tier0,0.005207023897292156,0.004060705273215597,0.0,0.5618446332961711,0.438155366703829,0.0,compute,0.003369132406775251,0.3635337572764511,0.0030160753673780082,0.32543844472450917,0.0023471242505658,0.25325775142792695,0.000362221077235671,0.039084124122697676,0.00017317606855302373,0.018685922448415257,tier1_alt:all_power,0.00047799773895388845,tier1_alt:sys_power,0.00045708964963547013,tier1_alt:gpu_usage_0,0.00040271360580214274,tier1_alt:ram_power,0.00039670052928305076,tier1_alt:ecpu_usage_0,0.00037932577117255167,compute,0.003369132406775251,memory_io,0.0030160753673780082,thermal_power,0.0023471242505658,full
tier0_tier1,ALL,PY_STATS__ATOMIC,PY_STATS,ATOMIC,synchronization,1,post_persist,5,"0,1,2,3,4",905,0.03564119100191373,0.03146283905401349,0.03152641536414544,tier0,0.012969321972876735,0.005973288340708578,0.0,0.6846639274195151,0.31533607258048474,0.0,memory_io,0.0055249995447951596,0.2916704431612957,0.00902845723888809,0.47662160016104194,0.002673962255109832,0.1411612344256542,0.001179003989524684,0.06224084062369813,0.0005361872852675489,0.028305881628309933,tier1_alt:pcpu_usage_0,0.001023222417427912,tier0:interrupts,0.0008820096422931988,tier0:mem_wired_bytes,0.0008391010327587092,tier0:mem_active_bytes,0.0008314533202890703,tier0:swap_sin_bytes,0.0007754952756097806,memory_io,0.00902845723888809,compute,0.0055249995447951596,thermal_power,0.002673962255109832,full
tier0_tier1,ALL,PY_STATS__BRANCH,PY_STATS,BRANCH,control_flow,1,post_persist,5,"812,813,814,815,816",928,0.02570235095362313,0.024818137598138425,0.024870911180437136,tier0,0.009426160588772187,0.0036830256132888103,0.0,0.7190500190843444,0.2809499809156553,0.0,memory_io,0.0042040112592580305,0.320692008981998,0.006434082532790913,0.4908071663349598,0.0012698663547840113,0.09686843524919689,0.0007501728558994213,0.0572249752453345,0.00045105319932862195,0.03440741418851067,tier0:interrupts,0.0006011628848733908,tier0:mem_active_bytes,0.0005793871876683225,tier0:mem_wired_bytes,0.0005619762692706885,tier1_alt:pcpu_usage_0,0.0005582521395985844,tier0:net_sent_Bps,0.0005156817261814209,memory_io,0.006434082532790913,compute,0.0042040112592580305,thermal_power,0.0012698663547840113,full
tier0_tier1,ALL,PY_STATS__CACHE,PY_STATS,CACHE,memory_pressure,1,peak_window,5,"485,486,487,488,489",485,0.019088099891689532,0.015104528655190446,0.019088099891689532,tier0,0.006283907606779107,0.0027234477352904457,0.0,0.6976418014097464,0.3023581985902533,0.0,memory_io,0.003358542481211863,0.3728666577108964,0.003743033651606092,0.41555301300526715,0.0007283095777949134,0.08085720504366989,0.00037287743086844544,0.041396993535593334,0.0008045922005882399,0.08932613070457311,tier1_alt:memory_swap_total,0.0004365056129890745,tier0:net_sent_Bps,0.00036210086347820877,tier0:net_sent_Pps,0.00034096532647014653,tier1_alt:memory_swap_usage,0.0003408397171381065,tier0:cpu_times_idle_pct,0.00031225061515008476,memory_io,0.003743033651606092,compute,0.003358542481211863,platform_pressure,0.0008045922005882399,full
tier0_tier1,ALL,PY_STATS__MEMBW,PY_STATS,MEMBW,memory_pressure,1,post_persist,5,"0,1,2,3,4",328,0.029131333331152663,0.025356901284383337,0.025432082820778038,tier0,0.01107222699783062,0.004687356763655507,0.0,0.7025710301365543,0.29742896986344586,0.0,memory_io,0.004450221081948045,0.28238189214258724,0.007617993246247155,0.48338797277528983,0.0017864173572491183,0.11335434896541072,0.0009815598243729073,0.062283359714847344,0.0009233922516688987,0.05859242640186476,tier1_alt:pcpu_usage_0,0.0007863542703522961,tier0:interrupts,0.0006943909744517096,tier0:swap_sin_bytes,0.0006943897558304908,tier0:mem_active_bytes,0.0006850695322729198,tier0:mem_wired_bytes,0.0006496606570765911,memory_io,0.007617993246247155,compute,0.004450221081948045,thermal_power,0.0017864173572491183,full
tier0_tier1,ALL,PY_STATS__NOMINAL,PY_STATS,NOMINAL,benign,0,peak_window,5,"615,616,617,618,619",615,0.007912254024864198,0.006249257907347696,0.007912254024864198,tier0,0.0025447496931983588,0.0008663902803091783,0.0,0.7460115131486954,0.2539884868513045,0.0,compute,0.002206951029005523,0.6469834266977338,0.000738428863386042,0.21647568529025957,0.00023356326285756763,0.06847073549356697,0.00012288270928783804,0.03602394221351249,0.00010931410897056595,0.03204621030492708,tier0:cpu_times_idle_pct,0.00030703072882541773,tier1_alt:ecpu_usage_0,0.00017307769050627976,tier0:net_sent_Bps,0.00015667934638377375,tier1_alt:pcpu_usage_0,0.000139868787709561,tier0:net_sent_Pps,0.00013016425889169226,compute,0.002206951029005523,memory_io,0.000738428863386042,thermal_power,0.00023356326285756763,full
tier0_tier1,ALL,PY_STATS__TLB,PY_STATS,TLB,memory_pressure,1,peak_window,5,"884,885,886,887,888",884,0.020917492309492847,0.020875954645592228,0.020917492309492847,tier0,0.008367511846832832,0.00310945332229336,0.0,0.7290700741466047,0.2709299258533953,0.0,memory_io,0.003901699923824779,0.33995920230904025,0.005228434975442979,0.4555590174228132,0.0011045207958514226,0.09623805418723914,0.0006799738308111934,0.059246832310719984,0.0005623356431958155,0.04899689377018728,tier0:interrupts,0.0004776719011589539,tier0:swap_sin_bytes,0.0004653106400281676,tier0:mem_active_bytes,0.0004508780926696229,tier0:mem_wired_bytes,0.0004458067624318638,tier0:net_sent_Bps,0.0004284135328729097,memory_io,0.005228434975442979,compute,0.003901699923824779,thermal_power,0.0011045207958514226,full
tier0_tier1,ALL,VIDEO_SW__ATOMIC,VIDEO_SW,ATOMIC,synchronization,1,peak_window,5,"65,66,67,68,69",65,0.02161642661981281,0.02131283832278737,0.02161642661981281,tier0,0.00909748617525288,0.002953182050672042,0.0,0.7549362412684482,0.24506375873155173,0.0,memory_io,0.004270377097174944,0.35436848954051925,0.004526080203183042,0.3755874876254551,0.0015049567962562196,0.12488575471844507,0.0009368488489175061,0.07774248127602071,0.0008124052803932128,0.06741578683955995,tier0:pids_count,0.000538336511324865,tier0:cpu2_pct,0.0004439309461220808,tier0:cpu3_pct,0.00043882786857281115,tier0:cpu1_pct,0.000436425130974971,tier1_alt:temp_cpu_temp_avg,0.0004327534883488448,memory_io,0.004526080203183042,compute,0.004270377097174944,thermal_power,0.0015049567962562196,full
tier0_tier1,ALL,VIDEO_SW__BRANCH,VIDEO_SW,BRANCH,control_flow,1,post_persist,5,"774,775,776,777,778",808,0.02881919104080189,0.026132724676254597,0.02703148105662228,tier0,0.007110344656812553,0.0026467609578959593,0.0,0.7287350304063476,0.2712649695936523,0.0,memory_io,0.0037835866349533276,0.3877775627691983,0.004805335719742529,0.49249602387194047,0.000628712549188555,0.06443637837032241,0.00042171719289787844,0.0432215463838122,0.00011775351792622412,0.012068488604726651,tier1_alt:pcpu_usage_0,0.0006330738560100949,tier0:swap_total_bytes,0.0005912482243655842,tier0:mem_free_bytes,0.0005852566096177408,tier0:net_sent_Bps,0.0004031649146183429,tier0:disk_write_Bps,0.00035385942089531306,memory_io,0.004805335719742529,compute,0.0037835866349533276,thermal_power,0.000628712549188555,full
tier0_tier1,ALL,VIDEO_SW__CACHE,VIDEO_SW,CACHE,memory_pressure,1,peak_window,5,"128,129,130,131,132",128,0.019646792927269757,0.019623329871964447,0.019646792927269757,tier0,0.009358679351976842,0.0028600819784148014,0.0,0.7659270116602626,0.2340729883397378,0.0,memory_io,0.004098304176559797,0.33541077247872203,0.005834677501354103,0.4775179204819682,0.0009725282799293059,0.07959303350253213,0.0006923216335734178,0.05666054151098042,0.0006209297389750159,0.05081773202579723,tier0:mem_free_bytes,0.0005308947421184264,tier0:disk_write_IOPS,0.00042039011973924226,tier1_alt:memory_swap_total,0.00041854174611965215,tier1_alt:pcpu_usage_0,0.00040008390860079993,tier0:mem_used_bytes,0.0003996709600670938,memory_io,0.005834677501354103,compute,0.004098304176559797,thermal_power,0.0009725282799293059,full
tier0_tier1,ALL,VIDEO_SW__MEMBW,VIDEO_SW,MEMBW,memory_pressure,1,post_persist,5,"45,46,47,48,49",62,0.026466445960878632,0.02500882526625518,0.025174301943103834,tier0,0.00837618670729558,0.0028175985414376913,0.0,0.7482890301333465,0.25171096986665353,0.0,memory_io,0.003399802931313187,0.3037223652024163,0.00563367278547059,0.5032857661896021,0.000689886743679223,0.061631229146306254,0.00027383588266676053,0.024463206733195884,0.00119658690560351,0.10689743272847942,tier1_alt:pcpu_usage_0,0.0005947528214688876,tier0:mem_free_bytes,0.0005462044229022921,tier0:swap_sin_bytes,0.0005110246284985553,tier0:load15,0.00042154901531783143,tier0:load5,0.00040839961981557933,memory_io,0.00563367278547059,compute,0.003399802931313187,platform_pressure,0.00119658690560351,full
tier0_tier1,ALL,VIDEO_SW__NOMINAL,VIDEO_SW,NOMINAL,benign,0,peak_window,5,"614,615,616,617,618",614,0.02780923494149455,0.027568849847289745,0.02780923494149455,tier0,0.0024527725696721603,0.0007087459094149744,0.0,0.7758210448228603,0.22417895517713998,0.0,compute,0.0016295169625963634,0.5154222483200145,0.0010815402859443402,0.34209519669061916,0.00019330758896929235,0.06114390608436632,0.0001288627124205669,0.04075975303417334,0.00012829092915657108,0.04057889587082666,tier0:cpu_times_idle_pct,0.00023599852424564344,tier1_alt:ecpu_usage_0,0.00018366706236585533,tier0:net_sent_Bps,0.0001387763919642187,tier0:net_sent_Pps,0.00012037839057807018,tier1_alt:pcpu_usage_0,0.00011194498886207789,compute,0.0016295169625963634,memory_io,0.0010815402859443402,thermal_power,0.00019330758896929235,full
tier0_tier1,ALL,VIDEO_SW__TLB,VIDEO_SW,TLB,memory_pressure,1,peak_window,5,"623,624,625,626,627",623,0.01968084735509211,0.019637165326022825,0.01968084735509211,tier0,0.006323194304462126,0.002516857388279499,0.0,0.7152892906332171,0.28471070936678305,0.0,memory_io,0.0035317620605567097,0.3995182588645453,0.003905421828174076,0.4417872161743956,0.0008567790074649116,0.0969201354521936,0.00031473287722355695,0.03560305846197453,0.00023135591932237036,0.026171331046891018,tier1_alt:pcpu_usage_0,0.0005311770499502995,tier0:mem_free_bytes,0.00041187268224111135,tier0:swap_total_bytes,0.0004018178341075481,tier0:disk_write_Bps,0.0003397153845837808,tier0:disk_write_IOPS,0.0003304904671560689,memory_io,0.003905421828174076,compute,0.0035317620605567097,thermal_power,0.0008567790074649116,full
tier0_tier1_tier2,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,synchronization,1,peak_window,5,"849,850,851,852,853",849,0.004093841598306454,0.004082977042498319,0.004093841598306454,tier0,0.001532115325685543,0.0004626082514843804,0.0003201431053113949,0.6618589905329927,0.19984228680871943,0.13829872265828794,memory_io,0.0007722372036690143,0.3335989970883546,0.0008389018239087599,0.36239746774943277,0.0001130694802461541,0.048844921006402975,0.00034007883495974995,0.14691076489779428,0.0002505793396976392,0.1082478492580151,tier1_alt:memory_swap_total,0.0001733009241412617,tier0:net_sent_Pps,0.00010225427456897975,tier0:load15,9.058256403093006e-05,tier0:load5,8.395213696827702e-05,tier0:net_sent_Bps,8.15241043910682e-05,memory_io,0.0008389018239087599,compute,0.0007722372036690143,scheduler_runtime,0.00034007883495974995,full
tier0_tier1_tier2,ALL,BROWSER__BRANCH,BROWSER,BRANCH,control_flow,1,post_persist,5,"0,1,2,3,4",1,0.01524396168593451,0.015164095784442489,0.01524396168593451,tier0,0.004124468857068848,0.0013936515405784148,0.0008881736810016239,0.6438150990937206,0.21754410950680889,0.13864079139947058,memory_io,0.0019744873636596714,0.30821054098036327,0.0023118094241978793,0.3608653295987076,0.000346433247634132,0.05407701291589726,0.0009558387752903438,0.14920307490659782,0.000817725267866861,0.12764404159843418,tier1_alt:memory_swap_total,0.00047999386970848867,tier0:load15,0.0002950462988058773,tier0:load5,0.00027330465149985855,tier0:net_sent_Pps,0.0002721353426512005,tier0:load1,0.00024937431756112514,memory_io,0.0023118094241978793,compute,0.0019744873636596714,scheduler_runtime,0.0009558387752903438,full
tier0_tier1_tier2,ALL,BROWSER__CACHE,BROWSER,CACHE,memory_pressure,1,post_persist,5,"0,1,2,3,4",885,0.012651258009643788,0.009539972346583476,0.009660756363710636,tier0,0.004853555360491523,0.002626946457122515,0.0011413018533183337,0.5629396754712527,0.30468641567181903,0.13237390885692857,memory_io,0.0027305049739374154,0.31669765146045553,0.002907140665793996,0.3371847442542861,0.0009123960814564504,0.10582427021999019,0.0011456969546841194,0.13288367474044124,0.0009260649950603901,0.10740965932482717,tier1_alt:memory_swap_total,0.0007027885776075414,tier0:load15,0.0003368409777833751,tier0:pids_count,0.00033672886503692605,tier0:load5,0.0003083308600064221,tier1_alt:pcpu_usage_0,0.0002880185665655292,memory_io,0.002907140665793996,compute,0.0027305049739374154,scheduler_runtime,0.0011456969546841194,full
tier0_tier1_tier2,ALL,BROWSER__MEMBW,BROWSER,MEMBW,memory_pressure,1,post_persist,5,"0,1,2,3,4",853,0.007814263196124372,0.007585432192520296,0.007636203135871787,tier0,0.0036228840013607555,0.0012562360309044194,0.0005244519711975379,0.6704609467661654,0.23248251898917963,0.09705653424465502,memory_io,0.0017549282482324428,0.3247718818418356,0.002208146489250496,0.4086457046996826,0.00024766700466482384,0.04583394179000744,0.0005547934339627482,0.10267160937380419,0.000638036827352201,0.11807686229467004,tier1_alt:memory_swap_total,0.00046164673854897986,tier0:net_sent_Pps,0.0003608460922565271,tier0:load15,0.00023073451438299376,tier0:net_sent_Bps,0.0002214023764358624,tier0:load5,0.00021318773271977178,memory_io,0.002208146489250496,compute,0.0017549282482324428,platform_pressure,0.000638036827352201,full
tier0_tier1_tier2,ALL,BROWSER__NOMINAL,BROWSER,NOMINAL,benign,0,peak_window,4,"936,937,938,939",936,0.0037717882058536448,0.0037657291036065237,0.0037717882058536448,tier0,0.0005703384361146402,0.0001887902073485718,7.989721308206036e-05,0.6797626457699827,0.22501119110431736,0.09522616312570013,compute,0.0003950736576876587,0.4708718504986161,0.00023654206320674394,0.28192464077414353,6.262223106286895e-05,0.07463683100389645,7.379780017443507e-05,0.08795652672529179,7.099010441356573e-05,0.0846101509980524,tier0:cpu_times_idle_pct,6.679556978246699e-05,tier0:net_sent_Bps,3.810948823275389e-05,tier1_alt:ecpu_usage_0,3.416569532426914e-05,tier0:net_sent_Pps,3.182436714683959e-05,tier0:cpu3_pct,2.7245538591829604e-05,compute,0.0003950736576876587,memory_io,0.00023654206320674394,scheduler_runtime,7.379780017443507e-05,full
tier0_tier1_tier2,ALL,BROWSER__TLB,BROWSER,TLB,memory_pressure,1,post_persist,5,"0,1,2,3,4",14,0.01622311980846486,0.016120154182222273,0.01618599909385398,tier0,0.006373447564372907,0.0032195085308970584,0.0010688140428150538,0.597785122153989,0.3019675428376211,0.10024733500838963,memory_io,0.0035154442544158824,0.3297242586255285,0.003928276138545764,0.3684450225121181,0.0009963887167391732,0.09345434236853058,0.0010565363224008942,0.09909577009420131,0.0011651247059833063,0.1092806063996214,tier1_alt:memory_swap_total,0.000881474177778828,tier1_alt:pcpu_usage_0,0.00042689667621101444,tier0:load15,0.0004250893706854706,tier0:pids_count,0.00039742150288172787,tier0:load5,0.0003877046005508362,memory_io,0.003928276138545764,compute,0.0035154442544158824,platform_pressure,0.0011651247059833063,full
tier0_tier1_tier2,ALL,PY_AI__ATOMIC,PY_AI,ATOMIC,synchronization,1,post_persist,5,"290,291,292,293,294",836,0.006246234618783847,0.0053472457779496505,0.005359148763490496,tier0,0.00206035179572805,0.0009211130685247657,0.0003547505372428472,0.6175715737072526,0.27609520299912904,0.10633322329361844,compute,0.0011058505782089994,0.33146857895123744,0.001059877523474799,0.31768857700244535,0.00034736753701141164,0.10412023661772045,0.0003944001023706388,0.11821781716906674,0.00042871966042981363,0.12850479025952996,tier1_alt:memory_swap_total,0.00021849083805457013,tier0:pids_count,0.0001571699190541853,tier0:load15,0.00015680932413624863,tier0:load5,0.00014265456346792602,tier0:load1,0.000129255772825639,compute,0.0011058505782089994,memory_io,0.001059877523474799,platform_pressure,0.00042871966042981363,full
tier0_tier1_tier2,ALL,PY_AI__BRANCH,PY_AI,BRANCH,control_flow,1,post_persist,5,"0,1,2,3,4",1,0.009504945214746619,0.009483693949882308,0.009504945214746619,tier0,0.0024887551020128665,0.0007275312053842999,0.0003259512016139266,0.7025940794996739,0.20538747148759343,0.09201844901273272,memory_io,0.0008955548100545174,0.2528217850373717,0.0016860743036020793,0.47599131885224444,0.0003055952736465807,0.0862718191169218,0.0005274777922244949,0.1489109047269261,0.00012753532948341992,0.03600417226653577,tier0:mem_used_bytes,0.00020506381963121827,tier0:interrupts,0.00017298593365994296,tier0:mem_wired_bytes,0.00015864221130453134,tier0:mem_active_bytes,0.00012866138416158895,tier1_alt:memory_swap_total,0.00011772393829243673,memory_io,0.0016860743036020793,compute,0.0008955548100545174,scheduler_runtime,0.0005274777922244949,full
tier0_tier1_tier2,ALL,PY_AI__CACHE,PY_AI,CACHE,memory_pressure,1,post_persist,5,"0,1,2,3,4",491,0.040616740346707814,0.03327813584519093,0.033478863966617284,tier2,0.005193993941463632,0.002038978803951728,0.026335835161137387,0.15472679148817037,0.06074028037062681,0.7845329281412028,compute,0.027925778622937613,0.8318966434755761,0.0030762405509713892,0.09163985088582477,0.0006301052543925298,0.018770557958048044,0.001265438163012285,0.03769684543266927,0.0006712453152389297,0.019996102247881738,tier2:first_sample_time_ns,0.01321781653392318,tier2:last_sample_time_ns,0.012218150428877741,tier1_alt:memory_swap_total,0.0005901451406134034,tier0:swap_total_bytes,0.0005620349882012601,tier0:pids_count,0.00037511265587999656,compute,0.027925778622937613,memory_io,0.0030762405509713892,scheduler_runtime,0.001265438163012285,full
tier0_tier1_tier2,ALL,PY_AI__MEMBW,PY_AI,MEMBW,memory_pressure,1,post_persist,5,"0,1,2,3,4",467,0.010360610973125614,0.007804724934993434,0.007823507943991963,tier0,0.0028939172785592943,0.0011825942714209783,0.0003809875734731205,0.6492244189870457,0.26530443162595124,0.08547114938700315,memory_io,0.0011709372857929327,0.26268929131852825,0.0018819512875130557,0.42219891364892453,0.0006194884049307763,0.13897667453736598,0.0006143226272163827,0.13781777857994143,0.00017079951800024525,0.03831734191523978,tier0:mem_used_bytes,0.00021598933732030402,tier0:interrupts,0.00019090308934698513,tier0:mem_wired_bytes,0.00018020277401483104,tier0:mem_active_bytes,0.00015197048179835037,tier0:pids_count,0.00014559929455580276,memory_io,0.0018819512875130557,compute,0.0011709372857929327,thermal_power,0.0006194884049307763,full
tier0_tier1_tier2,ALL,PY_AI__NOMINAL,PY_AI,NOMINAL,benign,0,peak_window,5,"219,220,221,222,223",219,0.0017173814094746341,0.0017041208384856823,0.0017173814094746341,tier0,0.0006254173078417221,0.00033108507653768803,0.0002028634970066173,0.5394477428420033,0.28557427974495353,0.17497797741304327,compute,0.000535610970649911,0.46198614194993004,0.0002751335963488607,0.23731386335083207,0.00015532324571309035,0.13397258639990395,0.00015824149294486683,0.13648969275832784,3.5056575729298604e-05,0.030237715541006176,tier0:cpu_times_idle_pct,6.776952226157343e-05,tier0:cpu_pct,3.5889236103476364e-05,tier2:avg_core_id,3.479854630181109e-05,tier0:cpu_times_user_pct,3.447827207931639e-05,tier2:max_core_id,3.270389622837398e-05,compute,0.000535610970649911,memory_io,0.0002751335963488607,scheduler_runtime,0.00015824149294486683,full
tier0_tier1_tier2,ALL,PY_AI__TLB,PY_AI,TLB,memory_pressure,1,post_persist,5,"914,915,916,917,918",939,0.0064597169499682385,0.00555990125845033,0.005674590383514206,tier0,0.001300555284280864,0.0008448347092056996,0.00025459295586745614,0.5419018850241923,0.35201696305096486,0.10608115192484284,compute,0.000835529670376797,0.3481398359941218,0.0008179098107855472,0.3407981756727464,0.00042105123510489815,0.17543926102401206,0.00022051723922013046,0.09188283578409795,0.00010497499386664651,0.04373989152502172,tier1_alt:all_power,8.453065116048956e-05,tier1_alt:memory_swap_total,8.323902806486996e-05,tier1_alt:sys_power,7.939110999250612e-05,tier1_alt:ram_power,7.231488834472981e-05,tier1_alt:ecpu_usage_0,7.004515291788362e-05,compute,0.000835529670376797,memory_io,0.0008179098107855472,thermal_power,0.00042105123510489815,full
tier0_tier1_tier2,ALL,PY_STATS__ATOMIC,PY_STATS,ATOMIC,synchronization,1,post_persist,5,"0,1,2,3,4",550,0.008430693075852494,0.006862063016439167,0.006884145831424056,tier0,0.0027308992860495904,0.001502751099730091,0.0006573057649822227,0.5583569351003437,0.30725098598481515,0.13439207891484142,compute,0.001499342897550371,0.30655414837788036,0.0014085168012858316,0.2879839356291133,0.0007654646784837761,0.15650614213021183,0.0006924108146907157,0.14156962224714556,0.0005252209587512094,0.10738615161564913,tier1_alt:memory_swap_total,0.0002624244483479356,tier0:load15,0.00019363815080166547,tier0:swap_sin_bytes,0.00018772231217638254,tier0:pids_count,0.00018458249683446173,tier0:load5,0.00017447737545193547,compute,0.001499342897550371,memory_io,0.0014085168012858316,thermal_power,0.0007654646784837761,full
tier0_tier1_tier2,ALL,PY_STATS__BRANCH,PY_STATS,BRANCH,control_flow,1,post_persist,5,"642,643,644,645,646",939,0.006140071225555697,0.005334088645476201,0.005337249274768191,tier0,0.001905791738426474,0.0007946515674645419,0.0003953595680440585,0.615605003300492,0.2566867464834608,0.12770825021604718,compute,0.0010623803367717916,0.34316795352715723,0.0009823019914014651,0.31730120792635,0.0003346835009993507,0.1081087894249334,0.00046812723390914806,0.1512135148689592,0.0002483098108533195,0.08020853425260016,tier0:swap_sin_bytes,0.00011731907573563717,tier0:load15,9.11278089442278e-05,tier0:interrupts,8.697995262686184e-05,tier1_alt:ecpu_usage_0,8.540061453056435e-05,tier0:mem_active_bytes,8.463755776555047e-05,compute,0.0010623803367717916,memory_io,0.0009823019914014651,scheduler_runtime,0.00046812723390914806,full
tier0_tier1_tier2,ALL,PY_STATS__CACHE,PY_STATS,CACHE,memory_pressure,1,post_persist,5,"0,1,2,3,4",2,0.00535158553428599,0.005342605244549589,0.00535158553428599,tier0,0.0015733690706295196,0.0006875471561393154,0.0002679207830662583,0.6221710076649501,0.2718827482614827,0.10594624407356705,compute,0.0009526536498968916,0.3767161134513033,0.0008974546519014653,0.35488829387228427,0.0001921747345655352,0.07599332571380983,0.00028288073209840973,0.11186198675447909,0.00020367324137279146,0.08054028020812344,tier1_alt:memory_swap_total,0.00012668883179919302,tier0:load15,7.380190755900806e-05,tier1_alt:memory_swap_usage,7.24960566853828e-05,tier1_alt:pcpu_usage_0,6.940083918589923e-05,tier0:net_sent_Bps,6.890945699639048e-05,compute,0.0009526536498968916,memory_io,0.0008974546519014653,scheduler_runtime,0.00028288073209840973,full
