stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.6161329592220423,0.2660237484103073,0.11784329236765062,tier0,full
BRANCH,0.6493387989252569,0.21264470138193003,0.13801649969281313,tier0,full
CACHE,0.531537312877272,0.20546651725062193,0.2629961698721061,tier0,full
MEMBW,0.655917703115346,0.24104823802121572,0.1030340588634382,tier0,full
TLB,0.5972577989165598,0.2725821436205321,0.13016005746290812,tier0,full
