idx,all_power,ane_power,cpu_power,ecpu_usage_0,ecpu_usage_1,gpu_power,gpu_ram_power,gpu_usage_0,gpu_usage_1,memory_ram_total,memory_ram_usage,memory_swap_total,memory_swap_usage,pcpu_usage_0,pcpu_usage_1,ram_power,sys_power,temp_cpu_temp_avg,temp_gpu_temp_avg,timestamp
0,12.193838119506836,0.0,11.230093002319336,2289.0,0.1649853885173797,0.9637449979782104,0.0575568079948425,695.0,0.2271512895822525,17179869184.0,13618888704.0,5368709120.0,3839426560.0,3503.0,0.3155305981636047,1.3014445304870603,34.02793884277344,75.86815643310547,67.0578384399414,2026.0
1,12.193838119506836,0.0,11.230093002319336,2289.0,0.1649853885173797,0.9637449979782104,0.0575568079948425,695.0,0.2271512895822525,17179869184.0,13618888704.0,5368709120.0,3839426560.0,3503.0,0.3155305981636047,1.3014445304870603,34.02793884277344,75.86815643310547,67.0578384399414,2026.0
2,12.193838119506836,0.0,11.230093002319336,2289.0,0.1649853885173797,0.9637449979782104,0.0575568079948425,695.0,0.2271512895822525,17179869184.0,13618888704.0,5368709120.0,3839426560.0,3503.0,0.3155305981636047,1.3014445304870603,34.02793884277344,75.86815643310547,67.0578384399414,2026.0
3,12.193838119506836,0.0,11.230093002319336,2289.0,0.1649853885173797,0.9637449979782104,0.0575568079948425,695.0,0.2271512895822525,17179869184.0,13618888704.0,5368709120.0,3839426560.0,3503.0,0.3155305981636047,1.3014445304870603,34.02793884277344,75.86815643310547,67.0578384399414,2026.0
4,12.193838119506836,0.0,11.230093002319336,2289.0,0.1649853885173797,0.9637449979782104,0.0575568079948425,695.0,0.2271512895822525,17179869184.0,13618888704.0,5368709120.0,3839426560.0,3503.0,0.3155305981636047,1.3014445304870603,34.02793884277344,75.86815643310547,67.0578384399414,2026.0
5,12.058161735534668,0.0,11.11430549621582,2279.0,0.187031403183937,0.9438565373420716,0.0549651943147182,690.0,0.2194412350654602,17179869184.0,13596442624.0,5368709120.0,3839426560.0,3503.0,0.3093707859516144,1.2736492156982422,33.46453094482422,75.37507629394531,66.82624816894531,2026.0
6,12.058161735534668,0.0,11.11430549621582,2279.0,0.187031403183937,0.9438565373420716,0.0549651943147182,690.0,0.2194412350654602,17179869184.0,13596442624.0,5368709120.0,3839426560.0,3503.0,0.3093707859516144,1.2736492156982422,33.46453094482422,75.37507629394531,66.82624816894531,2026.0
7,12.058161735534668,0.0,11.11430549621582,2279.0,0.187031403183937,0.9438565373420716,0.0549651943147182,690.0,0.2194412350654602,17179869184.0,13596442624.0,5368709120.0,3839426560.0,3503.0,0.3093707859516144,1.2736492156982422,33.46453094482422,75.37507629394531,66.82624816894531,2026.0
8,12.058161735534668,0.0,11.11430549621582,2279.0,0.187031403183937,0.9438565373420716,0.0549651943147182,690.0,0.2194412350654602,17179869184.0,13596442624.0,5368709120.0,3839426560.0,3503.0,0.3093707859516144,1.2736492156982422,33.46453094482422,75.37507629394531,66.82624816894531,2026.0
9,12.058161735534668,0.0,11.11430549621582,2279.0,0.187031403183937,0.9438565373420716,0.0549651943147182,690.0,0.2194412350654602,17179869184.0,13596442624.0,5368709120.0,3839426560.0,3503.0,0.3093707859516144,1.2736492156982422,33.46453094482422,75.37507629394531,66.82624816894531,2026.0
