config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.5,0.25,0.21272727272727274,0.017395578911716558,0.014294842857966769,mixed
tier0_tier1,20,0.15,0.35,0.15,0.14666666666666667,0.10511253094691575,0.05550331818787234,mixed
tier0_tier1_tier2,20,0.15,0.35,0.15,0.16444444444444445,0.09954249724059429,0.03255470929835727,mixed
