stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.5978246511379752,0.26574620934838034,0.13642913951364433,tier0,full
BRANCH,0.6253096191967893,0.21911794471794893,0.15557243608526183,tier0,full
CACHE,0.4915160530751665,0.20514291077354727,0.3033410361512863,tier0,full
MEMBW,0.6412690134034656,0.23676243758606536,0.12196854901046891,tier0,full
TLB,0.5698560682342074,0.2782389244045603,0.15190500736123239,tier0,full
