stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.3471336776435989,0.3053608787743992,0.10917340603307582,0.1267468292092107,0.1115852083397153,full
BRANCH,memory_io,0.31146672905180156,0.36823545198932983,0.07953051903699168,0.15984487761989627,0.08092242230198071,full
CACHE,compute,0.4799206383472366,0.28929681219665926,0.06895588160684607,0.09193150470285533,0.06989516314640282,full
MEMBW,compute,0.32180837686095487,0.3465549526739885,0.09868709573870554,0.12494471051604678,0.10800486421030422,full
TLB,compute,0.34703408296724136,0.32076547565206703,0.11075574497157309,0.12873443611466803,0.0927102602944504,full
