config,holdout_workload,case_id,base_case_id,repeat_tag,repeat_index,workload,stressor,label_name,stressor_family,label,diagnosis_block_mode,diagnosis_selected_blocks,diagnosis_selected_block_idxs,diagnosis_peak_block_idx,diagnosis_peak_block_score,diagnosis_focus_score_mean,diagnosis_focus_score_max,dominant_tier,tier0_contrib,tier1_alt_contrib,tier2_contrib,tier0_share,tier1_alt_share,tier2_share,dominant_mechanism,compute_contrib,compute_share,memory_io_contrib,memory_io_share,thermal_power_contrib,thermal_power_share,scheduler_runtime_contrib,scheduler_runtime_share,platform_pressure_contrib,platform_pressure_share,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,top_feature_4,top_feature_score_4,top_feature_5,top_feature_score_5,top_mechanism_1,top_mechanism_score_1,top_mechanism_2,top_mechanism_score_2,top_mechanism_3,top_mechanism_score_3,feature_profile
tier0,ALL,BROWSER__ATOMIC,BROWSER__ATOMIC,,0,BROWSER,ATOMIC,ANOMALY,synchronization,1,peak_window,5,"538,539,540,541,542",538,0.0035460996469776434,0.0035297054630388097,0.0035460996469776434,tier0,0.002093582050481904,0.0,0.0,1.0,0.0,0.0,memory_io,0.0006647093520380581,0.3174985914142005,0.0011814470956582753,0.5643185063543739,0.0,0.0,0.0001312066809502864,0.06267090459630424,0.00011621892183528422,0.05551199763512148,tier0:net_sent_Pps,0.00015682554678684378,tier0:cpu_times_idle_pct,0.00014640333973318408,tier0:net_recv_Pps,0.00011441848277830463,tier0:mem_free_bytes,9.17920147290027e-05,tier0:net_recv_Bps,9.097103225269988e-05,memory_io,0.0011814470956582753,compute,0.0006647093520380581,scheduler_runtime,0.0001312066809502864,full
tier0,ALL,BROWSER__BRANCH,BROWSER__BRANCH,,0,BROWSER,BRANCH,ANOMALY,control_flow,1,post_persist,5,"2,3,4,5,6",22,0.014757016505503873,0.014416400873197682,0.01444526036770381,tier0,0.0051901801367408434,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.0010615610927530467,0.20453261058095967,0.0032612261616507066,0.6283454669645788,0.0,0.0,0.0003525581814567058,0.06792792777286794,0.0005148347008803835,0.09919399468159353,tier0:net_sent_Pps,0.0005089926431826118,tier0:net_recv_Pps,0.0003320960655153333,tier0:interrupts,0.00027740185809406925,tier0:net_recv_Bps,0.0002555718756748213,tier0:mem_wired_bytes,0.000254172065312084,memory_io,0.0032612261616507066,compute,0.0010615610927530467,platform_pressure,0.0005148347008803835,full
tier0,ALL,BROWSER__CACHE,BROWSER__CACHE,,0,BROWSER,CACHE,ANOMALY,memory_pressure,1,peak_window,5,"540,541,542,543,544",540,0.005832063547832889,0.005630571110733856,0.005832063547832889,tier0,0.0031311158484009197,0.0,0.0,1.0,0.0,0.0,memory_io,0.0008887568037752656,0.2838466689851668,0.001807129801593284,0.5771520087690771,0.0,0.0,0.0002508616519132967,0.08011893013840841,0.00018436759111907326,0.05888239210734759,tier0:cpu_times_idle_pct,0.00018371106910195737,tier0:net_recv_Bps,0.00017775199926013915,tier0:net_recv_Pps,0.00016586595135888117,tier0:interrupts,0.0001479162969615632,tier0:mem_wired_bytes,0.00013834345661364568,memory_io,0.001807129801593284,compute,0.0008887568037752656,scheduler_runtime,0.0002508616519132967,full
tier0,ALL,BROWSER__MEMBW,BROWSER__MEMBW,,0,BROWSER,MEMBW,ANOMALY,memory_pressure,1,peak_window,5,"6,7,8,9,10",6,0.007852592768880996,0.007840870115131288,0.007852592768880996,tier0,0.004277328887177884,0.0,0.0,0.9999999999999998,0.0,0.0,memory_io,0.000909067303722575,0.21253154192741153,0.0029083559084195246,0.6799467576921383,0.0,0.0,0.00020131215292874715,0.04706492258105731,0.00025859352210703805,0.060456777799392944,tier0:net_sent_Pps,0.0007306622480551057,tier0:net_recv_Pps,0.0003660863374687151,tier0:net_recv_Bps,0.0002482194609222856,tier0:net_sent_Bps,0.00018036954627823466,tier0:interrupts,0.00017200749902894442,memory_io,0.0029083559084195246,compute,0.000909067303722575,platform_pressure,0.00025859352210703805,full
tier0,ALL,BROWSER__NOMINAL,BROWSER__NOMINAL,,0,BROWSER,NOMINAL,NOMINAL,benign,0,peak_window_backfill,3,"877,878,879",879,0.0031571183534133585,0.0031409565027517503,0.0031571183534133585,tier0,0.0014216531989457205,0.0,0.0,1.0000000000000002,0.0,0.0,compute,0.0005772392420812551,0.4060337939726287,0.0005703747664868288,0.4012052777075389,0.0,0.0,8.044502110240951e-05,0.05658554502748385,0.00019359416927522709,0.13617538329234868,tier0:cpu_times_idle_pct,0.00017360608131010362,tier0:net_sent_Bps,9.195204837669275e-05,tier0:net_sent_Pps,8.537928965778475e-05,tier0:load15,6.755803511844291e-05,tier0:load5,6.563991811165742e-05,compute,0.0005772392420812551,memory_io,0.0005703747664868288,platform_pressure,0.00019359416927522709,full
tier0,ALL,BROWSER__TLB,BROWSER__TLB,,0,BROWSER,TLB,ANOMALY,memory_pressure,1,peak_window,5,"110,111,112,113,114",110,0.006761894788736852,0.006758609305975352,0.006761894788736852,tier0,0.0037214343038556265,0.0,0.0,1.0,0.0,0.0,memory_io,0.0007925055417587178,0.21295701523942936,0.0025425777299113318,0.6832252089677011,0.0,0.0,0.00027395414004677883,0.07361520254783112,0.00011239689213879788,0.030202573245038354,tier0:net_recv_Pps,0.00027621898235079587,tier0:net_sent_Pps,0.000266827897846581,tier0:net_recv_Bps,0.00025196857637734015,tier0:interrupts,0.00020670575334666753,tier0:mem_wired_bytes,0.0001897246364337879,memory_io,0.0025425777299113318,compute,0.0007925055417587178,scheduler_runtime,0.00027395414004677883,full
tier0,ALL,PY_AI__ATOMIC,PY_AI__ATOMIC,,0,PY_AI,ATOMIC,ANOMALY,synchronization,1,peak_window,5,"332,333,334,335,336",332,0.0077009369532327525,0.007688210671478369,0.0077009369532327525,tier0,0.0025934205828738767,0.0,0.0,1.0,0.0,0.0,memory_io,0.0007502305611944699,0.28928225762869064,0.001461048330050887,0.5633672917147279,0.0,0.0,0.0002156684822260864,0.08315985600264467,0.00016647320940243356,0.06419059465393681,tier0:cpu_times_idle_pct,0.0001753824702434141,tier0:mem_used_bytes,0.00016265192649438516,tier0:interrupts,0.00014044445362578533,tier0:mem_wired_bytes,0.00013408712741286072,tier0:mem_active_bytes,0.0001253172114514625,memory_io,0.001461048330050887,compute,0.0007502305611944699,scheduler_runtime,0.0002156684822260864,full
tier0,ALL,PY_AI__BRANCH,PY_AI__BRANCH,,0,PY_AI,BRANCH,ANOMALY,control_flow,1,peak_window,5,"520,521,522,523,524",520,0.0062988182021253645,0.006289040156092935,0.0062988182021253645,tier0,0.003716794738248414,0.0,0.0,0.9999999999999999,0.0,0.0,memory_io,0.0009897995621641997,0.2663046070256371,0.0023362611788969555,0.628568792044176,0.0,0.0,0.00015814275563349087,0.042548154194820456,0.0002325912415537682,0.06257844673536632,tier0:swap_sin_bytes,0.00023077982248748707,tier0:net_recv_Pps,0.0002284917501329641,tier0:net_recv_Bps,0.00022161903143496755,tier0:net_sent_Pps,0.0001737545208949463,tier0:disk_write_Bps,0.00017330968690111443,memory_io,0.0023362611788969555,compute,0.0009897995621641997,platform_pressure,0.0002325912415537682,full
tier0,ALL,PY_AI__CACHE,PY_AI__CACHE,,0,PY_AI,CACHE,ANOMALY,memory_pressure,1,peak_window,5,"728,729,730,731,732",728,0.0038959691545785587,0.003880757968459403,0.0038959691545785587,tier0,0.0024884977796048183,0.0,0.0,0.9999999999999998,0.0,0.0,memory_io,0.0010213255627825766,0.4104185147976167,0.0011372241248349892,0.4569922200274512,0.0,0.0,0.00016843405711429308,0.06768503411766795,0.00016151403487295966,0.06490423105726403,tier0:cpu_times_idle_pct,0.00015534512756248603,tier0:net_sent_Bps,0.00015227370451669327,tier0:net_sent_Pps,0.00012739253857947273,tier0:cpu_times_user_pct,0.0001080633807920248,tier0:cpu_pct,0.00010697697024767548,memory_io,0.0011372241248349892,compute,0.0010213255627825766,scheduler_runtime,0.00016843405711429308,full
tier0,ALL,PY_AI__MEMBW,PY_AI__MEMBW,,0,PY_AI,MEMBW,ANOMALY,memory_pressure,1,peak_window,5,"743,744,745,746,747",743,0.006579683212699646,0.006566767050076637,0.006579683212699646,tier0,0.0039006937932034138,0.0,0.0,0.9999999999999998,0.0,0.0,memory_io,0.0009500943636065109,0.24357060922391788,0.002629928140968416,0.6742206080238377,0.0,0.0,0.00022848063419735748,0.058574357873325794,9.219065443112986e-05,0.023634424878918526,tier0:net_recv_Pps,0.00024741587096553094,tier0:swap_sin_bytes,0.00023420105048028482,tier0:net_recv_Bps,0.00023261083234688893,tier0:net_sent_Pps,0.0002078010618938459,tier0:net_sent_Bps,0.00019945974345101934,memory_io,0.002629928140968416,compute,0.0009500943636065109,scheduler_runtime,0.00022848063419735748,full
