stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.6318963463823917,0.26717908191878564,0.10092457169882271,tier0,full
BRANCH,0.6645916055735865,0.21635577185775728,0.11905262256865613,tier0,full
CACHE,0.5486543402751636,0.2130690640566626,0.23827659566817389,tier0,full
MEMBW,0.6714189026938654,0.24014042407351696,0.08844067323261767,tier0,full
TLB,0.613670832998912,0.27466064951721314,0.11166851748387484,tier0,full
