stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.3159482153394592,0.35920626152271906,0.08743771349164091,0.11914366579114385,0.11826414385503692,full
BRANCH,memory_io,0.28551807303221305,0.419288435073905,0.06459848218250759,0.14418081018231613,0.08641419952905832,full
CACHE,memory_io,0.4227032852886161,0.3507621564297118,0.05879368922132056,0.09220857894157829,0.07553229011877338,full
MEMBW,memory_io,0.29084084820161743,0.3982755165272641,0.08633307228354002,0.11620929079432077,0.10834127219325765,full
TLB,memory_io,0.3118784035668183,0.38051470912406615,0.09213873921861292,0.11899365742065188,0.09647449066985085,full
