config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,12,0.6,0.4,0.25,0.5,0.25,0.17142857142857143,full
tier0,conf_0.05,0.05,9,0.45,0.55,0.3333333333333333,0.5555555555555556,0.29166666666666663,0.19428571428571428,full
tier0,conf_0.10,0.1,5,0.25,0.75,0.4,0.6,0.2222222222222222,0.11428571428571428,full
tier0,trained,0.10242709742080859,5,0.25,0.75,0.4,0.6,0.2222222222222222,0.11428571428571428,full
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,full
tier0,conf_0.20,0.2,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,full
tier0,conf_0.25,0.25,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.25,0.1,full
tier0_tier1,trained,-0.009634485822154683,14,0.7,0.30000000000000004,0.21428571428571427,0.42857142857142855,0.16666666666666666,0.1388888888888889,full
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.21428571428571427,0.42857142857142855,0.16666666666666666,0.1388888888888889,full
tier0_tier1,conf_0.05,0.05,8,0.4,0.6,0.375,0.5,0.25,0.19428571428571428,full
tier0_tier1,conf_0.10,0.1,4,0.2,0.8,0.0,0.25,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.00,0.0,17,0.85,0.15000000000000002,0.23529411764705882,0.4117647058823529,0.25,0.17230769230769233,full
tier0_tier1_tier2,conf_0.05,0.05,13,0.65,0.35,0.23076923076923078,0.46153846153846156,0.2,0.10909090909090909,full
tier0_tier1_tier2,trained,0.08437523853787943,11,0.55,0.44999999999999996,0.2727272727272727,0.45454545454545453,0.2,0.10909090909090909,full
tier0_tier1_tier2,conf_0.10,0.1,9,0.45,0.55,0.3333333333333333,0.4444444444444444,0.2,0.10909090909090909,full
tier0_tier1_tier2,conf_0.15,0.15,6,0.3,0.7,0.16666666666666666,0.16666666666666666,0.25,0.06666666666666667,full
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.25,0.25,0.25,0.08,full
tier0_tier1_tier2,conf_0.25,0.25,3,0.15,0.85,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,full
