feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
full,tier0,24,46,2.1947286250069737,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.3,0.0033380340116918325,0.007402396374665934,0.0,0.004208253377378462
full,tier0_tier1,24,64,2.9814711249782704,0.7874999999999999,0.9414225409523397,1.0,1.0000000000000002,0.0,0.5,0.004931256843527574,0.016101985850972653,0.0,0.007755365117710383
full,tier0_tier1_tier2,24,75,3.5105623329873197,0.9375,0.9867685144233131,1.0,1.0000000000000002,0.0,0.85,0.002611456870524064,0.0076843959594203905,0.0,0.004107062585752309
