config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.65,0.2,0.18598290598290598,0.016641733649101313,0.01982224682545572,full
tier0_tier1,20,0.2,0.45,0.2,0.19285714285714287,0.01821358434506543,0.017871820628127394,full
tier0_tier1_tier2,20,0.1,0.3,0.1,0.10714285714285714,0.02200953913628833,0.022436137621235225,full
