config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.1,0.65,0.1,0.07333333333333333,0.01774805029568943,0.012385280002014096,full
tier0_tier1,20,0.15,0.45,0.15,0.12857142857142856,0.024602736205991783,0.02319566274185124,full
tier0_tier1_tier2,20,0.25,0.3,0.25,0.21939393939393942,0.023163068487214982,0.024577622713045255,full
