stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.3861232397192546,0.2809251516299601,0.10591283334384712,0.11615292188851555,0.11088585341842261,full
BRANCH,compute,0.3451110313182451,0.3472103655044278,0.07923724172105172,0.1505139990002575,0.07792736245601775,full
CACHE,compute,0.5352069515932386,0.25019511915224274,0.06437751319719635,0.08250323171246131,0.06771718434486107,full
MEMBW,compute,0.3640911220928056,0.313748318145712,0.0876894025268419,0.11744980972286706,0.1170213475117734,full
TLB,compute,0.39805951925398714,0.28737846809093215,0.10410700998559728,0.11712370457890264,0.09333129809058073,full
