config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.35,0.6,0.35,0.3277777777777778,0.022331019029194606,0.018977833759883225,full
tier0_tier1,20,0.2,0.5,0.2,0.17714285714285713,0.016285674335879866,0.015031140327788378,full
tier0_tier1_tier2,20,0.3,0.55,0.3,0.25142857142857145,0.017290748548289808,0.015191640152149785,full
