feature_profile,stressor,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,median_neg_score,median_pos_score,median_neg_score_wc,median_pos_score_wc,pos_neg_ratio,pos_neg_diff,pos_neg_ratio_wc,pos_neg_diff_wc
mixed,ATOMIC,0.75,0.7708333333333333,1.0,1.0,5.277473341996868e-05,9.146804232710483e-05,0.0,3.869948254216807e-05,1.7195444114050746,3.8693308907136155e-05,39.69948254216807,3.869948254216807e-05
mixed,BRANCH,0.9375,0.95,1.0,1.0,5.277473341996868e-05,0.00018433922186482154,0.0,0.00012348630416996479,3.446585600292307,0.00013156448844485287,124.48630416996478,0.00012348630416996479
mixed,CACHE,0.8125,0.8041666666666667,1.0,1.0,5.277473341996868e-05,0.0001072511958600611,0.0,6.216382163990849e-05,2.013049418853338,5.447646244009242e-05,63.16382163990849,6.216382163990849e-05
mixed,MEMBW,0.875,0.8875,1.0,1.0,5.277473341996868e-05,0.00014020444727967624,0.0,7.448215555850321e-05,2.625851181388497,8.742971385970757e-05,75.48215555850321,7.448215555850321e-05
mixed,TLB,0.8125,0.8041666666666667,1.0,1.0,5.277473341996868e-05,9.476517592674758e-05,0.0,4.248668839207174e-05,1.7808582179077097,4.19904425067789e-05,43.48668839207174,4.248668839207174e-05
