config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,16,0.8,0.19999999999999996,0.375,0.5625,0.45,0.28888888888888886,mixed
tier0,conf_0.05,0.05,11,0.55,0.44999999999999996,0.5454545454545454,0.7272727272727273,0.4833333333333333,0.4342857142857143,mixed
tier0,conf_0.10,0.1,8,0.4,0.6,0.5,0.625,0.3125,0.22000000000000003,mixed
tier0,trained,0.13941196779588172,6,0.3,0.7,0.5,0.6666666666666666,0.25,0.13333333333333333,mixed
tier0,conf_0.15,0.15,6,0.3,0.7,0.5,0.6666666666666666,0.25,0.13333333333333333,mixed
tier0,conf_0.20,0.2,5,0.25,0.75,0.6,0.6,0.375,0.15,mixed
tier0,conf_0.25,0.25,4,0.2,0.8,0.75,0.75,0.5,0.17142857142857143,mixed
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.07142857142857142,0.2857142857142857,0.2,0.05714285714285714,mixed
tier0_tier1,conf_0.05,0.05,10,0.5,0.5,0.1,0.3,0.2,0.08,mixed
tier0_tier1,conf_0.10,0.1,10,0.5,0.5,0.1,0.3,0.2,0.08,mixed
tier0_tier1,trained,0.10497581603578786,10,0.5,0.5,0.1,0.3,0.2,0.08,mixed
tier0_tier1,conf_0.15,0.15,5,0.25,0.75,0.0,0.2,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,4,0.2,0.8,0.0,0.25,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,mixed
tier0_tier1_tier2,trained,-0.034027366647953514,16,0.8,0.19999999999999996,0.375,0.5,0.4333333333333333,0.38539682539682535,mixed
tier0_tier1_tier2,conf_0.00,0.0,15,0.75,0.25,0.4,0.5333333333333333,0.45,0.4109523809523809,mixed
tier0_tier1_tier2,conf_0.05,0.05,11,0.55,0.44999999999999996,0.36363636363636365,0.45454545454545453,0.4,0.3238095238095238,mixed
tier0_tier1_tier2,conf_0.10,0.1,8,0.4,0.6,0.25,0.375,0.3,0.16666666666666666,mixed
tier0_tier1_tier2,conf_0.15,0.15,6,0.3,0.7,0.3333333333333333,0.5,0.5,0.21333333333333332,mixed
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1,mixed
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,mixed
