stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.7351333793979821,0.1193528720506476,0.14551374855137036,tier0,mixed
BRANCH,0.7790159690746054,0.0833112281695742,0.13767280275582056,tier0,mixed
CACHE,0.5571691561448346,0.3417459875488851,0.10108485630628034,tier0,mixed
MEMBW,0.7934182273417167,0.08968376660439475,0.11689800605388838,tier0,mixed
TLB,0.7290041315162625,0.12261920720120034,0.148376661282537,tier0,mixed
