config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.5,0.2,0.21999999999999997,0.02013214434554495,0.015452107777143245,mixed
tier0_tier1,20,0.15,0.3,0.15,0.08,0.09935379422600994,0.047921134875689664,mixed
tier0_tier1_tier2,20,0.15,0.35,0.15,0.16969696969696968,0.09789996584259886,0.0234418381932522,mixed
