stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.2699909952348897,0.40289193859360084,0.07521523808645209,0.22347383979660523,0.028427988288451993,mixed
BRANCH,memory_io,0.2539488221368799,0.44664986810979124,0.048909798295628,0.21510179807719265,0.03538971338050818,mixed
CACHE,memory_io,0.4661524448348707,0.2782295130566264,0.06333010029868733,0.15498778894621346,0.03730015286360214,mixed
MEMBW,memory_io,0.2353560931188853,0.4684363493744167,0.05625130527713292,0.19200503402979346,0.04795121819977152,mixed
TLB,memory_io,0.3034427177974651,0.38281170794591857,0.07157660810381296,0.21689125657932784,0.025277709573475637,mixed
