feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
mixed,tier0,24,46,2.4494187079835683,0.75,0.9049723245021232,1.0,1.0000000000000002,0.25,0.35,0.005420243321986,0.01018508896252425,0.0,0.005339370837967669
mixed,tier0_tier1,24,57,2.9264003329444677,0.7875,0.9409722303933334,1.0,1.0000000000000002,0.25,0.6,5.938660556387981e-05,0.00012142851327487223,0.0,5.479282939702938e-05
mixed,tier0_tier1_tier2,24,64,3.6976865408942103,0.8,0.9472222303933335,1.0,1.0000000000000002,0.25,0.65,6.230052243756459e-05,0.00012933270578072844,0.0,6.045720120331188e-05
