config,holdout_workload,case_id,base_case_id,repeat_tag,repeat_index,workload,stressor,label_name,stressor_family,label,diagnosis_block_mode,diagnosis_selected_blocks,diagnosis_selected_block_idxs,diagnosis_peak_block_idx,diagnosis_peak_block_score,diagnosis_focus_score_mean,diagnosis_focus_score_max,dominant_tier,tier0_contrib,tier1_alt_contrib,tier2_contrib,tier0_share,tier1_alt_share,tier2_share,dominant_mechanism,compute_contrib,compute_share,memory_io_contrib,memory_io_share,thermal_power_contrib,thermal_power_share,scheduler_runtime_contrib,scheduler_runtime_share,platform_pressure_contrib,platform_pressure_share,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,top_feature_4,top_feature_score_4,top_feature_5,top_feature_score_5,top_mechanism_1,top_mechanism_score_1,top_mechanism_2,top_mechanism_score_2,top_mechanism_3,top_mechanism_score_3,feature_profile
tier0,ALL,BROWSER__ATOMIC,BROWSER__ATOMIC,,0,BROWSER,ATOMIC,ANOMALY,synchronization,1,peak_window,5,"16,17,18,19,20",16,0.016482729139380415,0.01631684915795353,0.016482729139380415,tier0,0.007838727749244986,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.003000706377642271,0.38280528086095283,0.004142391580454703,0.5284520285646728,0.0,0.0,0.0004387454595550589,0.055971513948461636,0.00025688433159295126,0.0327711766259128,tier0:cpu_times_idle_pct,0.0006534729765739261,tier0:net_sent_Pps,0.0005569985776387236,tier0:cpu_times_user_pct,0.0003995049051582741,tier0:cpu_pct,0.00030904045955286707,tier0:mem_percent,0.00029028634332965594,memory_io,0.004142391580454703,compute,0.003000706377642271,scheduler_runtime,0.0004387454595550589,full
tier0,ALL,BROWSER__BRANCH,BROWSER__BRANCH,,0,BROWSER,BRANCH,ANOMALY,control_flow,1,post_persist,5,"2,3,4,5,6",26,0.0946919860751238,0.05631574402868076,0.06389202369858776,tier0,0.01858268397044097,0.0,0.0,0.9999999999999998,0.0,0.0,memory_io,0.004193196689326416,0.22565075615537739,0.011500649300439706,0.6188906467296926,0.0,0.0,0.0011718642526915954,0.06306216338585166,0.0017169737279832604,0.09239643372907859,tier0:net_sent_Pps,0.0016412207661165652,tier0:mem_active_bytes,0.0008635728296648961,tier0:interrupts,0.0008565134531318427,tier0:mem_wired_bytes,0.0008198988680630454,tier0:net_recv_Pps,0.0008066866981992426,memory_io,0.011500649300439706,compute,0.004193196689326416,platform_pressure,0.0017169737279832604,full
tier0,ALL,BROWSER__CACHE,BROWSER__CACHE,,0,BROWSER,CACHE,ANOMALY,memory_pressure,1,peak_window,5,"540,541,542,543,544",540,0.025340480707878168,0.022605113749752104,0.025340480707878168,tier0,0.01203200526222525,0.0,0.0,0.9999999999999999,0.0,0.0,memory_io,0.0048101068313784676,0.3997759913287193,0.005703237595594744,0.47400557690081685,0.0,0.0,0.0007800212228896003,0.06482886317698798,0.0007386396123624361,0.061389568593475566,tier0:cpu_times_idle_pct,0.0008681918112723508,tier0:pids_count,0.0006115993897348841,tier0:swap_total_bytes,0.00046044679856529694,tier0:swap_sin_bytes,0.0004460022249858651,tier0:net_recv_Bps,0.00044181546147082864,memory_io,0.005703237595594744,compute,0.0048101068313784676,scheduler_runtime,0.0007800212228896003,full
tier0,ALL,BROWSER__MEMBW,BROWSER__MEMBW,,0,BROWSER,MEMBW,ANOMALY,memory_pressure,1,peak_window,5,"32,33,34,35,36",32,0.02994626218749244,0.029773359664298605,0.02994626218749244,tier0,0.014918844037356929,0.0,0.0,1.0,0.0,0.0,memory_io,0.003775785007395782,0.2530883088489417,0.01013368462629631,0.6792540092866087,0.0,0.0,0.0006619518584406081,0.04437018423029789,0.00034742254522422884,0.023287497634151777,tier0:net_sent_Pps,0.00256312521538652,tier0:net_recv_Pps,0.0009317962907776666,tier0:cpu_times_idle_pct,0.0007229933098357215,tier0:net_sent_Bps,0.0006487396689600182,tier0:net_recv_Bps,0.0006455839549943889,memory_io,0.01013368462629631,compute,0.003775785007395782,scheduler_runtime,0.0006619518584406081,full
tier0,ALL,BROWSER__NOMINAL,BROWSER__NOMINAL,,0,BROWSER,NOMINAL,NOMINAL,benign,0,peak_window_backfill,3,"962,966,969",969,0.013099901692986974,0.013075667563183312,0.013099901692986974,tier0,0.00531007165723205,0.0,0.0,1.0000000000000002,0.0,0.0,compute,0.0024273467769458023,0.4571212845385766,0.00188094181384228,0.35422155015187645,0.0,0.0,0.00026906047117334416,0.05066983810037618,0.000732722595270622,0.1379873272091707,tier0:cpu_times_idle_pct,0.0007648956386688933,tier0:net_sent_Bps,0.0002974780279521035,tier0:net_sent_Pps,0.00027804842578296393,tier0:load15,0.0002502596935977209,tier0:load5,0.00024750462661316,compute,0.0024273467769458023,memory_io,0.00188094181384228,platform_pressure,0.000732722595270622,full
tier0,ALL,BROWSER__TLB,BROWSER__TLB,,0,BROWSER,TLB,ANOMALY,memory_pressure,1,peak_window_backfill,3,"189,190,969",969,0.028894947961456828,0.028651017088096392,0.028894947961456828,tier0,0.013377958563125984,0.0,0.0,0.9999999999999998,0.0,0.0,memory_io,0.00386308529078491,0.28876493170137574,0.008521056634446899,0.6369474530989883,0.0,0.0,0.0006509005282744917,0.04865469759104993,0.00034291610961968634,0.025632917608586027,tier0:cpu_times_idle_pct,0.0008960663391499771,tier0:net_sent_Pps,0.0008925483359185395,tier0:swap_total_bytes,0.000716166822607379,tier0:net_recv_Pps,0.00070796750782753,tier0:net_recv_Bps,0.0006456850971846271,memory_io,0.008521056634446899,compute,0.00386308529078491,scheduler_runtime,0.0006509005282744917,full
tier0,ALL,PY_AI__ATOMIC,PY_AI__ATOMIC,,0,PY_AI,ATOMIC,ANOMALY,synchronization,1,peak_window,5,"374,375,376,377,378",374,0.03433309490745645,0.03381895349789554,0.03433309490745645,tier0,0.008499008499379759,0.0,0.0,0.9999999999999998,0.0,0.0,memory_io,0.002853908861540702,0.33579315301884616,0.004602780852460125,0.5415668019153088,0.0,0.0,0.000593205813515188,0.06979706086403831,0.00044911297186374464,0.052842984201806595,tier0:cpu_times_idle_pct,0.0007184094615859578,tier0:mem_used_bytes,0.0004847351360349887,tier0:mem_active_bytes,0.00041162841718386047,tier0:interrupts,0.0003752956232201656,tier0:mem_wired_bytes,0.00037170086107695446,memory_io,0.004602780852460125,compute,0.002853908861540702,scheduler_runtime,0.000593205813515188,full
tier0,ALL,PY_AI__BRANCH,PY_AI__BRANCH,,0,PY_AI,BRANCH,ANOMALY,control_flow,1,peak_window,5,"766,767,768,769,770",766,0.024634740381510964,0.02451933201368792,0.024634740381510964,tier0,0.013829175940074918,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.004721229977201015,0.3413963346521311,0.00777765380563606,0.5624090574404774,0.0,0.0,0.0005998644953241553,0.04337673466036659,0.000730427661913685,0.05281787324702503,tier0:swap_sin_bytes,0.0008901408358942606,tier0:cpu_times_idle_pct,0.0006717658374923717,tier0:disk_write_Bps,0.0005660811110861133,tier0:cpu5_pct,0.0005614998944893049,tier0:disk_write_IOPS,0.0005613517819156573,memory_io,0.00777765380563606,compute,0.004721229977201015,platform_pressure,0.000730427661913685,full
tier0,ALL,PY_AI__CACHE,PY_AI__CACHE,,0,PY_AI,CACHE,ANOMALY,memory_pressure,1,peak_window,5,"293,294,295,296,297",293,0.01662787121054165,0.01649135263341212,0.01662787121054165,tier0,0.010597863403021015,0.0,0.0,0.9999999999999997,0.0,0.0,compute,0.004743061193866673,0.4475488137084896,0.0042501272715851695,0.4010362381509495,0.0,0.0,0.0006026232170099496,0.056862708462364804,0.0010020517205592285,0.09455223967819631,tier0:cpu_times_idle_pct,0.0007028220704868248,tier0:cpu_times_user_pct,0.0005283529121199156,tier0:cpu_pct,0.00048386732085637865,tier0:cpu9_pct,0.0004188529919040031,tier0:net_sent_Pps,0.00041236778736247125,compute,0.004743061193866673,memory_io,0.0042501272715851695,platform_pressure,0.0010020517205592285,full
tier0,ALL,PY_AI__MEMBW,PY_AI__MEMBW,,0,PY_AI,MEMBW,ANOMALY,memory_pressure,1,peak_window,5,"530,531,532,533,534",530,0.02334010797315282,0.02318962305179042,0.02334010797315282,tier0,0.014476179880174826,0.0,0.0,1.0,0.0,0.0,memory_io,0.004444941974065923,0.3070521374325616,0.008838458607769743,0.6105518638846178,0.0,0.0,0.0005746145188308369,0.03969379515778008,0.0006181647795083234,0.04270220352504061,tier0:swap_sin_bytes,0.0008837037034804285,tier0:net_sent_Pps,0.0006560395357082807,tier0:disk_write_IOPS,0.0006472457580980833,tier0:disk_write_Bps,0.0006342573018586872,tier0:cpu_times_idle_pct,0.0006049297551411887,memory_io,0.008838458607769743,compute,0.004444941974065923,platform_pressure,0.0006181647795083234,full
