stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.3979280096510428,0.26694868668792704,0.11431132275230219,0.1188148833229137,0.1019970975858142,full
BRANCH,compute,0.3534241077155364,0.33032757175309635,0.08516830272921166,0.1605052496252251,0.07057476817693048,full
CACHE,compute,0.5438511291151235,0.2373802294442569,0.0701264340584122,0.08625067221525033,0.06239153516695718,full
MEMBW,compute,0.37599721477298753,0.29974409112917344,0.09519389112903273,0.12214455587161045,0.10692024709719594,full
TLB,compute,0.4085214129593447,0.27157531638352234,0.11253518627724264,0.12231866204127995,0.08504942233861056,full
