config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.04325354344466768,13,0.65,0.35,0.3076923076923077,0.5384615384615384,0.21666666666666665,0.22142857142857145,full
tier0,conf_0.00,0.0,13,0.65,0.35,0.3076923076923077,0.5384615384615384,0.21666666666666665,0.22142857142857145,full
tier0,conf_0.05,0.05,10,0.5,0.5,0.2,0.5,0.16666666666666666,0.19047619047619047,full
tier0,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.6666666666666666,0.27777777777777773,0.21333333333333332,full
tier0,conf_0.15,0.15,2,0.1,0.9,0.5,1.0,0.5,0.2,full
tier0,conf_0.20,0.2,2,0.1,0.9,0.5,1.0,0.5,0.2,full
tier0,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1,conf_0.00,0.0,16,0.8,0.19999999999999996,0.1875,0.4375,0.18333333333333332,0.18095238095238092,full
tier0_tier1,conf_0.05,0.05,14,0.7,0.30000000000000004,0.14285714285714285,0.42857142857142855,0.16666666666666666,0.16,full
tier0_tier1,conf_0.10,0.1,11,0.55,0.44999999999999996,0.09090909090909091,0.36363636363636365,0.1,0.13333333333333333,full
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.0,0.2857142857142857,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,full
tier0_tier1,trained,0.4158297940339267,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0_tier1_tier2,trained,-0.03303273556469674,14,0.7,0.30000000000000004,0.14285714285714285,0.21428571428571427,0.13333333333333333,0.13,full
tier0_tier1_tier2,conf_0.00,0.0,10,0.5,0.5,0.0,0.1,0.0,0.0,full
tier0_tier1_tier2,conf_0.05,0.05,8,0.4,0.6,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.10,0.1,6,0.3,0.7,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,3,0.15,0.85,0.0,0.0,0.0,0.0,full
