config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.6,0.2,0.16636363636363635,0.01866118384788141,0.01692427184329144,mixed
tier0_tier1,20,0.15,0.25,0.15,0.11868131868131868,0.09200212163611068,0.06522262394462945,mixed
tier0_tier1_tier2,20,0.15,0.45,0.15,0.16666666666666666,0.08129268973272785,0.025158000495779723,mixed
