config,n_cases,top1_acc,top2_acc,family_acc,balanced_acc,macro_f1,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_margin_to_second,median_margin_to_second,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,feature_profile
tier0,20,0.35,0.55,0.4,0.35,0.31939393939393945,0.6,0.4,0.3333333333333333,0.4166666666666667,0.2833333333333333,0.23555555555555552,-0.010081257585571326,0.007994817868076251,0.008769274507325777,0.006465230716114857,0.007508303918452936,-0.01664543225031054,mixed
tier0_tier1,20,0.1,0.25,0.35,0.1,0.08,0.75,0.25,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.1,0.04160640334687797,0.012912601193811171,0.0182285871438267,0.015852855776257203,0.014027330897328587,-0.11803314118397076,mixed
tier0_tier1_tier2,20,0.2,0.35,0.2,0.2,0.19555555555555554,0.5,0.5,0.0,0.2,0.0,0.0,0.037505903697063046,0.009938049038916735,0.019688427260053536,0.01451666645391364,0.015035952456285095,0.03476549863057199,mixed
