config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,15,0.75,0.25,0.4666666666666667,0.6,0.5,0.4590909090909091,mixed
tier0,conf_0.05,0.05,12,0.6,0.4,0.5,0.6666666666666666,0.55,0.45,mixed
tier0,conf_0.10,0.1,6,0.3,0.7,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.2833333333333333,mixed
tier0,conf_0.15,0.15,5,0.25,0.75,0.8,0.8,0.875,0.30476190476190473,mixed
tier0,trained,0.17573326107856352,4,0.2,0.8,0.75,0.75,0.75,0.17142857142857143,mixed
tier0,conf_0.20,0.2,4,0.2,0.8,0.75,0.75,0.75,0.17142857142857143,mixed
tier0,conf_0.25,0.25,4,0.2,0.8,0.75,0.75,0.75,0.17142857142857143,mixed
tier0_tier1,conf_0.00,0.0,15,0.75,0.25,0.3333333333333333,0.4666666666666667,0.3833333333333333,0.2444444444444444,mixed
tier0_tier1,conf_0.05,0.05,11,0.55,0.44999999999999996,0.2727272727272727,0.36363636363636365,0.3,0.15714285714285714,mixed
tier0_tier1,trained,0.05004694735776107,11,0.55,0.44999999999999996,0.2727272727272727,0.36363636363636365,0.3,0.15714285714285714,mixed
tier0_tier1,conf_0.10,0.1,9,0.45,0.55,0.3333333333333333,0.3333333333333333,0.4,0.2,mixed
tier0_tier1,conf_0.15,0.15,5,0.25,0.75,0.4,0.4,0.5,0.27999999999999997,mixed
tier0_tier1,conf_0.20,0.2,4,0.2,0.8,0.25,0.25,0.3333333333333333,0.08,mixed
tier0_tier1,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.5,0.625,0.55,0.5066666666666666,mixed
tier0_tier1_tier2,conf_0.05,0.05,12,0.6,0.4,0.5,0.6666666666666666,0.4666666666666666,0.39333333333333337,mixed
tier0_tier1_tier2,trained,0.09286731960005759,8,0.4,0.6,0.375,0.625,0.41666666666666663,0.2333333333333333,mixed
tier0_tier1_tier2,conf_0.10,0.1,8,0.4,0.6,0.375,0.625,0.41666666666666663,0.2333333333333333,mixed
tier0_tier1_tier2,conf_0.15,0.15,6,0.3,0.7,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.11428571428571428,mixed
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.5,0.75,0.3333333333333333,0.13333333333333333,mixed
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
