config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.6,0.2,0.18666666666666668,0.019820131998770744,0.02244851469644346,full
tier0_tier1,20,0.2,0.45,0.2,0.1879120879120879,0.020236592064294748,0.02191229975835164,full
tier0_tier1_tier2,20,0.25,0.35,0.25,0.20987012987012985,0.02367338533177072,0.014580634561569314,full
