config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.1,0.65,0.1,0.06153846153846154,0.01793712390072104,0.012746031056820012,full
tier0_tier1,20,0.15,0.45,0.15,0.12857142857142856,0.02451379895972782,0.023231448339723362,full
tier0_tier1_tier2,20,0.25,0.3,0.25,0.21939393939393942,0.02340149627313855,0.02563771725453358,full
