feature_profile,config,holdout_workload,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr,tpr,n_features
full,tier0,ALL,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.16666666666666666,46
full,tier0_tier1,ALL,0.7874999999999999,0.9414225409523397,1.0,1.0000000000000002,0.0,0.25,64
full,tier0_tier1_tier2,ALL,0.95,0.9897096908939014,1.0,1.0000000000000002,0.0,0.6666666666666666,75
