stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.5678978192982314,0.2688473664166008,0.16325481428516794,tier0,full
BRANCH,0.5993906317746693,0.21930971105524688,0.18129965717008384,tier0,full
CACHE,0.463128806069575,0.20138507364096492,0.33548612028946,tier0,full
MEMBW,0.6128958058765039,0.238677722594616,0.14842647152888003,tier0,full
TLB,0.5395479490752143,0.2791428459646959,0.18130920496008973,tier0,full
