config,n_cases,top1_acc,top2_acc,family_acc,balanced_acc,macro_f1,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_margin_to_second,median_margin_to_second,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,feature_profile
tier0,20,0.3,0.5,0.5,0.3,0.2955555555555555,0.4,0.6,0.25,0.375,0.3,0.26666666666666666,-0.010040011090228125,0.0021821802798923373,0.01711532574763556,0.017563540482457517,0.011609142387426526,0.054627785786050743,full
tier0_tier1,20,0.35,0.65,0.5,0.35,0.3526984126984127,0.8,0.2,0.3125,0.625,0.31666666666666665,0.3349206349206349,0.009029840379517345,0.011889129325760514,0.025746423423101378,0.025269982505571102,0.012315285838281946,-0.021042777852583985,full
tier0_tier1_tier2,20,0.25,0.55,0.35,0.25,0.18,0.75,0.25,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.20606060606060606,0.014641558743150231,0.016379154801799814,0.020309842309583572,0.018851759025435566,0.007696216053500262,0.021769709501844415,full
