config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.55,0.2,0.1808080808080808,0.020530558800624574,0.020687138482785465,full
tier0_tier1,20,0.35,0.65,0.35,0.3305050505050505,0.017529692387430584,0.011824413648253197,full
tier0_tier1_tier2,20,0.45,0.65,0.45,0.41650793650793644,0.01272460542924673,0.009965597535533704,full
