config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.35,0.55,0.35,0.30623376623376625,0.028196974616495857,0.023666359062769926,full
tier0_tier1,20,0.25,0.6,0.25,0.2571428571428571,0.015707592658680825,0.013080137872296574,full
tier0_tier1_tier2,20,0.3,0.55,0.3,0.22095238095238096,0.020779874900820557,0.0172672709831882,full
