stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.6991581798259859,0.14837879254273417,0.15246302763128003,tier0,mixed
BRANCH,0.7638066029619495,0.09077751547458036,0.1454158815634702,tier0,mixed
CACHE,0.5401956663555665,0.3541047470533955,0.10569958659103784,tier0,mixed
MEMBW,0.7817995336962449,0.096912190519641,0.12128827578411402,tier0,mixed
TLB,0.7019425348698807,0.14272725952251647,0.15533020560760286,tier0,mixed
