config,holdout_workload,case_id,workload,stressor,label,dominant_tier,tier0_contrib,tier1_alt_contrib,tier2_contrib,tier0_share,tier1_alt_share,tier2_share,dominant_mechanism,compute_contrib,compute_share,memory_io_contrib,memory_io_share,thermal_power_contrib,thermal_power_share,scheduler_runtime_contrib,scheduler_runtime_share,platform_pressure_contrib,platform_pressure_share,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,top_feature_4,top_feature_score_4,top_feature_5,top_feature_score_5,top_mechanism_1,top_mechanism_score_1,top_mechanism_2,top_mechanism_score_2,top_mechanism_3,top_mechanism_score_3,feature_profile
tier0_tier1,ALL,PY_AI__ATOMIC,PY_AI,ATOMIC,1,tier0,4.014670676121877e-05,4.390270026542147e-06,0.0,0.9014241571118806,0.09857584288811956,0.0,memory_io,1.0612208959990466e-05,0.2382786108397636,2.152277876339458e-05,0.4832563931305997,2.1629386986427685e-06,0.048565009451588106,7.08471407232476e-06,0.15907487627834885,3.1543362934083443e-06,0.07082511029969998,tier0:mem_inactive_bytes,2.7019361259157387e-06,tier0:syscalls,2.6733462232364386e-06,tier0:mem_available_bytes,2.389397091476666e-06,tier0:mem_percent,2.3873014354725646e-06,tier0:mem_free_bytes,2.0703181756458976e-06,memory_io,2.152277876339458e-05,compute,1.0612208959990466e-05,scheduler_runtime,7.08471407232476e-06,mixed
tier0_tier1,ALL,PY_AI__BRANCH,PY_AI,BRANCH,1,tier0,6.211866819742353e-05,5.7360565616310915e-06,0.0,0.9154656277510628,0.08453437224893708,0.0,memory_io,1.4442379440710046e-05,0.21284265011748996,3.463464930748578e-05,0.5104235472248981,3.386020126580945e-06,0.049901022200065884,8.161566258910127e-06,0.1202799994825863,7.2301096253677285e-06,0.10655278097495978,tier0:uptime_s,5.072987439228177e-06,tier0:soft_interrupts,3.062725950329011e-06,tier0:swap_percent,2.8284816620513123e-06,tier0:swap_free_bytes,2.787600318481704e-06,tier0:swap_used_bytes,2.562742621867845e-06,memory_io,3.463464930748578e-05,compute,1.4442379440710046e-05,scheduler_runtime,8.161566258910127e-06,mixed
tier0_tier1,ALL,PY_AI__CACHE,PY_AI,CACHE,1,tier1_alt,3.836389640100317e-05,224.58300679691314,0.0,1.7082276346165504e-07,0.9999998291772364,0.0,compute,224.58301602952923,0.999999870287268,1.7088657124846324e-05,7.609059318173475e-08,2.9744888319420704e-06,1.3244494168347522e-08,4.1573058887731354e-06,1.8511218804591213e-08,4.9108284812614765e-06,2.18664257479684e-08,tier1_alt:gpu_avg_freq_mhz,109.78881750228682,tier1_alt:cpu_avg_freq_mhz,97.74043031930644,tier1_alt:gpu_residency_active_pct,9.920625120844766,tier1_alt:cpu_residency_active_pct,7.133127776883594,tier0:uptime_s,3.6390143604822406e-06,compute,224.58301602952923,memory_io,1.7088657124846324e-05,platform_pressure,4.9108284812614765e-06,mixed
tier0_tier1,ALL,PY_AI__MEMBW,PY_AI,MEMBW,1,tier0,6.482877189749701e-05,7.265008981644196e-06,0.0,0.8992283537768214,0.10077164622317893,0.0,memory_io,1.5235698373996112e-05,0.211331659793754,3.923692959001218e-05,0.5442484651455499,3.3693877339968483e-06,0.046736177419316204,8.754105437952233e-06,0.12142663807059464,5.497659743183809e-06,0.07625705957078527,tier0:uptime_s,4.4113962975002045e-06,tier0:swap_percent,3.1429214237812637e-06,tier1_alt:cpu_usage_pct,3.1134776174820472e-06,tier0:swap_free_bytes,3.08686880824652e-06,tier0:swap_used_bytes,2.802848320512909e-06,memory_io,3.923692959001218e-05,compute,1.5235698373996112e-05,scheduler_runtime,8.754105437952233e-06,mixed
tier0_tier1,ALL,PY_AI__NOMINAL,PY_AI,NOMINAL,0,tier0,2.3313705861528392e-05,3.96575720290573e-06,0.0,0.8546248071841221,0.14537519281587793,0.0,compute,9.950511932739104e-06,0.3647620156319054,9.93964625451457e-06,0.3643637058045137,2.303533165294329e-06,0.08444202731752386,3.276282029147112e-06,0.12010067871968487,1.8094896827390064e-06,0.06633157252637231,tier0:cpu_times_idle_pct,2.0142149970748584e-06,tier0:cpu_pct,1.018325365563615e-06,tier0:cpu_times_user_pct,9.839306324926491e-07,tier1_alt:cpu_usage_pct,9.502332817088257e-07,tier0:net_sent_Bps,8.83377090323537e-07,compute,9.950511932739104e-06,memory_io,9.93964625451457e-06,scheduler_runtime,3.276282029147112e-06,mixed
tier0_tier1,ALL,PY_AI__TLB,PY_AI,TLB,1,tier0,4.67410436526411e-05,5.838404662739298e-06,0.0,0.8889603286112938,0.11103967138870614,0.0,memory_io,1.3876904999278834e-05,0.26392260557856784,2.550010578123083e-05,0.48498237616106005,2.886039863043756e-06,0.05488912408766258,5.768572515173401e-06,0.10971154509976085,4.547825156653569e-06,0.08649434907294856,tier0:uptime_s,3.7273810530369936e-06,tier0:swap_percent,2.219296840693084e-06,tier0:swap_free_bytes,2.1813355188879638e-06,tier0:swap_used_bytes,2.1144449891171646e-06,tier1_alt:cpu_usage_pct,2.10328308186401e-06,memory_io,2.550010578123083e-05,compute,1.3876904999278834e-05,scheduler_runtime,5.768572515173401e-06,mixed
tier0_tier1,ALL,PY_STATS__ATOMIC,PY_STATS,ATOMIC,1,tier0,0.00015526177712767814,1.0449215300901576e-05,0.0,0.9369431372791693,0.06305686272083076,0.0,memory_io,1.8726299710664378e-05,0.11300577853177292,6.620425769921977e-05,0.3995163913326592,7.919496685328552e-06,0.04779101596861054,3.0238107819672872e-05,0.18247496666647078,4.262283051369412e-05,0.25721184750048653,tier0:uptime_s,3.9833259343364326e-05,tier0:soft_interrupts,9.392997987574656e-06,tier0:syscalls,8.434808739849494e-06,tier0:mem_inactive_bytes,8.373441843406842e-06,tier0:mem_percent,6.922520268145755e-06,memory_io,6.620425769921977e-05,platform_pressure,4.262283051369412e-05,scheduler_runtime,3.0238107819672872e-05,mixed
tier0_tier1,ALL,PY_STATS__BRANCH,PY_STATS,BRANCH,1,tier0,0.00010962653851481677,6.82104536219571e-06,0.0,0.9414238996199369,0.05857610038006319,0.0,memory_io,1.693402488120431e-05,0.14542186550722586,4.808028319019889e-05,0.4128920634452963,3.4836745044721235e-06,0.029916245477033244,2.1127504740985135e-05,0.18143360332232575,2.682209656015203e-05,0.23033622224811906,tier0:uptime_s,2.4156091207415173e-05,tier0:syscalls,5.693314731892725e-06,tier0:mem_inactive_bytes,5.6036757211497755e-06,tier0:ctx_switches,5.321695421510294e-06,tier0:mem_free_bytes,5.2524109640784855e-06,memory_io,4.808028319019889e-05,platform_pressure,2.682209656015203e-05,scheduler_runtime,2.1127504740985135e-05,mixed
tier0_tier1,ALL,PY_STATS__CACHE,PY_STATS,CACHE,1,tier0,6.033859069398947e-05,3.480468103437178e-06,0.0,0.9454634999478007,0.054536500052199455,0.0,memory_io,1.3523308850883823e-05,0.21190078803589502,2.690398637199495e-05,0.42156664292704665,1.8428346749358992e-06,0.028875930006824348,1.0099974068774234e-05,0.1582595271552562,1.144895483083774e-05,0.17939711187497792,tier0:uptime_s,7.374549141086954e-06,tier0:mem_free_bytes,3.8299692557361645e-06,tier0:ctx_switches,3.5489219020755406e-06,tier0:syscalls,2.436489248889985e-06,tier0:mem_inactive_bytes,2.3883017784662056e-06,memory_io,2.690398637199495e-05,compute,1.3523308850883823e-05,platform_pressure,1.144895483083774e-05,mixed
tier0_tier1,ALL,PY_STATS__MEMBW,PY_STATS,MEMBW,1,tier0,0.00013694378939984938,7.601442037618203e-06,0.0,0.9474113261155439,0.05258867388445602,0.0,memory_io,1.6784377651360952e-05,0.11611851518340902,5.9019979727898085e-05,0.4083149554015623,5.643967641915295e-06,0.039046377288184414,2.6728533176597645e-05,0.1849146658854727,3.636837323969561e-05,0.25160548624137147,tier0:uptime_s,3.162935444887369e-05,tier0:soft_interrupts,7.844718428153551e-06,tier0:syscalls,6.9240110566993235e-06,tier0:mem_inactive_bytes,6.8804752082539145e-06,tier0:mem_percent,5.558629353603475e-06,memory_io,5.9019979727898085e-05,platform_pressure,3.636837323969561e-05,scheduler_runtime,2.6728533176597645e-05,mixed
tier0_tier1,ALL,PY_STATS__NOMINAL,PY_STATS,NOMINAL,0,tier0,1.943552540317133e-05,1.8411476221942905e-06,0.0,0.9134663760636205,0.08653362393637909,0.0,compute,1.1075804376376015e-05,0.5205609149123859,6.3107986053745585e-06,0.2966064571209488,5.220994095681709e-07,0.024538583120854197,2.103567928132e-06,0.09886733351704789,1.2644027059148816e-06,0.05942671132876299,tier0:cpu_times_idle_pct,1.8558158124654504e-06,tier1_alt:cpu_usage_pct,1.0946906211120214e-06,tier0:net_sent_Bps,9.617467828244594e-07,tier0:mem_free_bytes,9.201034972846844e-07,tier0:net_sent_Pps,7.869265922609734e-07,compute,1.1075804376376015e-05,memory_io,6.3107986053745585e-06,scheduler_runtime,2.103567928132e-06,mixed
tier0_tier1,ALL,PY_STATS__TLB,PY_STATS,TLB,1,tier0,8.253694793068738e-05,6.6290029602331205e-06,0.0,0.9256554447746246,0.07434455522537504,0.0,memory_io,1.6094892862250903e-05,0.18050492033601798,3.3537555182166544e-05,0.37612513349623866,2.976417979875627e-06,0.03338065651895275,1.542741759843856e-05,0.17301915635163692,2.1129667268188878e-05,0.23697013329715347,tier0:uptime_s,1.8283232154662926e-05,tier0:mem_free_bytes,4.3928589979968495e-06,tier0:ctx_switches,4.337045704712664e-06,tier0:soft_interrupts,4.276557796275617e-06,tier0:syscalls,3.5482397352645458e-06,memory_io,3.3537555182166544e-05,platform_pressure,2.1129667268188878e-05,compute,1.6094892862250903e-05,mixed
tier0_tier1,ALL,VIDEO_SW__ATOMIC,VIDEO_SW,ATOMIC,1,tier0,5.635144663018535e-05,1.150221946858923e-05,0.0,0.830484922482369,0.16951507751763112,0.0,memory_io,1.4700273958671725e-05,0.21664671643935257,3.2482004535700664e-05,0.47870669933171506,7.116002628654161e-06,0.10487278046694481,1.0127176413765181e-05,0.1492502468329869,3.428208561982834e-06,0.05052355692900058,tier0:mem_free_bytes,4.024633772245743e-06,tier0:mem_percent,3.6411413561962714e-06,tier0:mem_available_bytes,3.627081337790268e-06,tier0:mem_used_bytes,3.505838111045129e-06,tier0:ctx_switches,3.500089736454114e-06,memory_io,3.2482004535700664e-05,compute,1.4700273958671725e-05,scheduler_runtime,1.0127176413765181e-05,mixed
tier0_tier1,ALL,VIDEO_SW__BRANCH,VIDEO_SW,BRANCH,1,tier0,8.290593588117213e-05,4.164350471204451e-06,0.0,0.9521725419122756,0.04782745808772438,0.0,memory_io,1.4469201416565064e-05,0.16617840623617208,4.158015756673343e-05,0.4775470405421321,2.327447428400707e-06,0.026730673871697676,1.685696335970944e-05,0.19360179075888995,1.1836516580967933e-05,0.13594208859110818,tier0:uptime_s,1.031825614063292e-05,tier0:mem_free_bytes,6.733097379047582e-06,tier0:ctx_switches,6.14201176831915e-06,tier0:soft_interrupts,4.585160247206342e-06,tier0:swap_used_bytes,3.2156551204403206e-06,memory_io,4.158015756673343e-05,scheduler_runtime,1.685696335970944e-05,compute,1.4469201416565064e-05,mixed
tier0_tier1,ALL,VIDEO_SW__CACHE,VIDEO_SW,CACHE,1,tier0,7.048061489987002e-05,5.058466225469939e-06,0.0,0.9330351104340735,0.06696488956592629,0.0,memory_io,1.5087096311263807e-05,0.19972570603857615,3.852089285671364e-05,0.5099465373797301,3.3733886201256675e-06,0.04465752786333599,1.2184887417461123e-05,0.16130574049799554,6.372815919775739e-06,0.08436448822036233,tier0:mem_free_bytes,7.458493854193301e-06,tier0:ctx_switches,6.104406943639398e-06,tier0:swap_used_bytes,3.19240141886974e-06,tier0:uptime_s,2.918167920484552e-06,tier0:mem_percent,2.858555294486868e-06,memory_io,3.852089285671364e-05,compute,1.5087096311263807e-05,scheduler_runtime,1.2184887417461123e-05,mixed
tier0_tier1,ALL,VIDEO_SW__MEMBW,VIDEO_SW,MEMBW,1,tier0,8.556728799791359e-05,4.390872795509142e-06,0.0,0.9511898336206294,0.048810166379370655,0.0,memory_io,1.3640240805607754e-05,0.15162872034401415,4.1158196226053575e-05,0.4575259861144565,2.6258842992930756e-06,0.02919006209256633,1.459564998106771e-05,0.1622493151520153,1.7938189481400635e-05,0.19940591629694793,tier0:uptime_s,1.169228874812983e-05,tier0:mem_free_bytes,6.889871485550651e-06,tier0:ctx_switches,6.060612968596303e-06,tier0:soft_interrupts,5.100353418168925e-06,tier0:swap_used_bytes,3.101068986680618e-06,memory_io,4.1158196226053575e-05,platform_pressure,1.7938189481400635e-05,scheduler_runtime,1.459564998106771e-05,mixed
tier0_tier1,ALL,VIDEO_SW__NOMINAL,VIDEO_SW,NOMINAL,0,tier0,1.8781179982071786e-05,1.959020770268931e-06,0.0,0.9055447537050556,0.09445524629494426,0.0,memory_io,8.140252566762506e-06,0.39248668149192356,8.351264962672464e-06,0.40266075832124953,6.488644204357917e-07,0.03128534907563812,2.3502045267342442e-06,0.1133163827485615,1.2496142757357134e-06,0.060250828362627254,tier0:cpu_times_idle_pct,1.4407247789636833e-06,tier1_alt:cpu_usage_pct,1.124911059936391e-06,tier0:mem_free_bytes,1.0035902603236708e-06,tier0:ctx_switches,9.068600069167115e-07,tier0:net_sent_Bps,8.516229170991899e-07,memory_io,8.351264962672464e-06,compute,8.140252566762506e-06,scheduler_runtime,2.3502045267342442e-06,mixed
tier0_tier1,ALL,VIDEO_SW__TLB,VIDEO_SW,TLB,1,tier0,5.87333609757082e-05,4.059073987625991e-06,0.0,0.93535727687585,0.0646427231241497,0.0,memory_io,1.4493234804057899e-05,0.23081179783075456,2.888307608017431e-05,0.4599770035520956,1.97160285136593e-06,0.0313987322281289,1.0480185040649813e-05,0.16690203281286048,6.964336187086251e-06,0.11091043357616041,tier0:mem_free_bytes,5.389047056411192e-06,tier0:uptime_s,4.993210737357945e-06,tier0:ctx_switches,4.73992817840393e-06,tier0:soft_interrupts,4.074699060649592e-06,tier0:swap_used_bytes,3.028637316076244e-06,memory_io,2.888307608017431e-05,compute,1.4493234804057899e-05,scheduler_runtime,1.0480185040649813e-05,mixed
tier0_tier1_tier2,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,tier0,3.3679339970007245e-05,2.3207283631470387e-06,6.81852917060167e-06,0.786558690229239,0.0541990746647755,0.1592422351059855,memory_io,9.070580278861149e-06,0.2118373979452619,1.8210970085423273e-05,0.4253051511980477,1.0894106585492746e-06,0.0254424647713815,1.187061258244516e-05,0.2772302988532937,2.5770238984770957e-06,0.06018468723201512,tier0:mem_free_bytes,2.210230533088724e-06,tier0:ctx_switches,1.8229783746014735e-06,tier0:net_sent_Pps,1.7205661064092327e-06,tier2:unique_thread_count,1.7045104452807375e-06,tier0:cpu_times_idle_pct,1.6808980488614418e-06,memory_io,1.8210970085423273e-05,scheduler_runtime,1.187061258244516e-05,compute,9.070580278861149e-06,mixed
tier0_tier1_tier2,ALL,BROWSER__BRANCH,BROWSER,BRANCH,1,tier0,8.628756158825834e-05,5.2443390363804945e-06,1.1179940029974091e-05,0.8400936156758773,0.051058758201165226,0.10884762612295745,memory_io,1.4818784455856656e-05,0.14427532757092232,4.956351859664647e-05,0.4825492200389313,2.7310832223952035e-06,0.026589760294326362,2.201899834448658e-05,0.21437643609688029,1.3579456035228025e-05,0.1322092559989397,tier0:uptime_s,7.887600183951369e-06,tier0:net_sent_Pps,4.941567874010399e-06,tier0:mem_percent,4.6130681369124954e-06,tier0:mem_available_bytes,4.583100373709518e-06,tier0:mem_inactive_bytes,4.379088129118267e-06,memory_io,4.956351859664647e-05,scheduler_runtime,2.201899834448658e-05,compute,1.4818784455856656e-05,mixed
tier0_tier1_tier2,ALL,BROWSER__CACHE,BROWSER,CACHE,1,tier0,4.4852890889557204e-05,1.1116877497078316e-05,1.125381721612304e-05,0.6672195552704442,0.16537168312875783,0.16740876160079793,memory_io,1.3003728285286164e-05,0.19343996855699627,2.025815668996391e-05,0.30135489662325604,7.435377512471632e-06,0.11060667838233426,1.9416034632088774e-05,0.2888277151240208,7.110288482948088e-06,0.10577074131339273,tier0:uptime_s,5.389591076911209e-06,tier1_alt:cpu_temp_c,3.168165770699947e-06,tier2:unique_process_count,2.8577772839156916e-06,tier0:soft_interrupts,2.726410639260334e-06,tier2:unique_thread_count,2.418143328440331e-06,memory_io,2.025815668996391e-05,scheduler_runtime,1.9416034632088774e-05,compute,1.3003728285286164e-05,mixed
tier0_tier1_tier2,ALL,BROWSER__MEMBW,BROWSER,MEMBW,1,tier0,6.273662444131347e-05,4.843932124251619e-06,6.510649249387871e-06,0.8467485952111752,0.06537796316002223,0.08787344162880265,memory_io,1.2325111281227348e-05,0.1663505289954387,3.9878263294428374e-05,0.5382320729672916,2.6553659336491457e-06,0.03583915127904754,1.3377305042175153e-05,0.1805518603056042,5.855160263472936e-06,0.07902638645261807,tier0:net_sent_Pps,7.574022554012147e-06,tier0:net_recv_Pps,3.2648066395967217e-06,tier0:mem_percent,2.922980380290376e-06,tier0:mem_available_bytes,2.9119210229763357e-06,tier0:uptime_s,2.8822781507300633e-06,memory_io,3.9878263294428374e-05,scheduler_runtime,1.3377305042175153e-05,compute,1.2325111281227348e-05,mixed
tier0_tier1_tier2,ALL,BROWSER__NOMINAL,BROWSER,NOMINAL,0,tier0,1.8617382987868536e-05,2.405319410107818e-06,1.381904105335372e-06,0.8309622838105466,0.1073582528553794,0.061679463334074015,compute,7.610465863126853e-06,0.3396830853513056,7.176209602949693e-06,0.32030063111748674,1.238767496218032e-06,0.05529074996407208,3.918776473718111e-06,0.17490940861375356,2.4603870672990373e-06,0.10981612495338208,tier0:cpu_times_idle_pct,1.9832371030880575e-06,tier0:mem_free_bytes,1.095378019244496e-06,tier1_alt:cpu_usage_pct,1.0068238335612527e-06,tier0:ctx_switches,9.254193569408912e-07,tier0:net_sent_Bps,8.828074307736074e-07,compute,7.610465863126853e-06,memory_io,7.176209602949693e-06,scheduler_runtime,3.918776473718111e-06,mixed
tier0_tier1_tier2,ALL,BROWSER__TLB,BROWSER,TLB,1,tier0,5.234540001759803e-05,1.0515818387063109e-05,7.2499417947733475e-06,0.7466058166588471,0.1499877959108132,0.10340638743033988,memory_io,1.4948527328446224e-05,0.21321180944552104,2.832953934635863e-05,0.40406604691427056,6.3042007220658395e-06,0.08991722151128644,1.635738195561626e-05,0.23330639386207447,4.171510846947531e-06,0.059498528266847574,tier0:uptime_s,3.1528804655627895e-06,tier0:soft_interrupts,3.092732748017902e-06,tier1_alt:cpu_usage_pct,2.5175002914702997e-06,tier1_alt:gpu_temp_c,2.499570003307101e-06,tier0:syscalls,2.4856865856467517e-06,memory_io,2.832953934635863e-05,scheduler_runtime,1.635738195561626e-05,compute,1.4948527328446224e-05,mixed
tier0_tier1_tier2,ALL,PY_AI__ATOMIC,PY_AI,ATOMIC,1,tier0,3.9259126372036016e-05,4.236020792312293e-06,4.90921639364044e-06,0.811065852048717,0.08751320089639256,0.10142094705489031,memory_io,1.0507082597437366e-05,0.2170689133191434,2.0488725256331158e-05,0.42328260822571345,2.1218510611226082e-06,0.04383594587666907,1.2175810322960055e-05,0.25154365077795826,3.110894320137569e-06,0.0642688818005157,tier0:mem_inactive_bytes,2.6075158756361485e-06,tier0:syscalls,2.578821641804518e-06,tier0:mem_percent,2.3214881281808024e-06,tier0:mem_available_bytes,2.3190286975814284e-06,tier0:mem_free_bytes,2.214789617851232e-06,memory_io,2.0488725256331158e-05,scheduler_runtime,1.2175810322960055e-05,compute,1.0507082597437366e-05,mixed
tier0_tier1_tier2,ALL,PY_AI__BRANCH,PY_AI,BRANCH,1,tier0,6.274091081830293e-05,5.655299416280939e-06,4.541721018957749e-06,0.8601959191878841,0.07753578034208829,0.06226830047002764,memory_io,1.4132343042498317e-05,0.19375848477759094,3.531849230623851e-05,0.4842266801270644,3.3885251120366387e-06,0.04645765315522441,1.2774880305537644e-05,0.17514728051623127,7.323690487230502e-06,0.10040990142388893,tier0:uptime_s,5.0754186949899215e-06,tier0:soft_interrupts,3.0615570788356043e-06,tier0:swap_percent,2.921470148584685e-06,tier0:swap_free_bytes,2.876376789964146e-06,tier0:swap_used_bytes,2.6448101631650518e-06,memory_io,3.531849230623851e-05,compute,1.4132343042498317e-05,scheduler_runtime,1.2774880305537644e-05,mixed
tier0_tier1_tier2,ALL,PY_AI__CACHE,PY_AI,CACHE,1,tier1_alt,3.808939750553315e-05,224.58221728205982,4.656695005276868e-06,1.6960109627874657e-07,0.9999998096639848,2.07349191547593e-08,compute,224.58222621629287,0.9999998494455467,1.6469008511724106e-05,7.333174271939222e-08,3.074359821401288e-06,1.3689237168669979e-08,9.067015284799847e-06,4.0372802747925245e-08,5.201475828250862e-06,2.3160670961271992e-08,tier1_alt:gpu_avg_freq_mhz,109.7884314436015,tier1_alt:cpu_avg_freq_mhz,97.74008662727212,tier1_alt:gpu_residency_active_pct,9.920590236203699,tier1_alt:cpu_residency_active_pct,7.133102694129317,tier0:uptime_s,3.6263450151290538e-06,compute,224.58222621629287,memory_io,1.6469008511724106e-05,scheduler_runtime,9.067015284799847e-06,mixed
tier0_tier1_tier2,ALL,PY_AI__MEMBW,PY_AI,MEMBW,1,tier0,6.543163428839319e-05,7.253353797338692e-06,6.167735745798729e-06,0.8297954859262483,0.09198609058623686,0.07821842348751502,memory_io,1.4885263155782962e-05,0.18877297362086606,3.982143758678858e-05,0.5050102983362675,3.423473891287271e-06,0.04341605115127725,1.5273469530093263e-05,0.19369615642859894,5.44907966757853e-06,0.06910452046299032,tier0:uptime_s,4.4239320401757825e-06,tier0:swap_percent,3.230743026111302e-06,tier0:swap_free_bytes,3.1725951821308535e-06,tier1_alt:cpu_usage_pct,3.0366164763992082e-06,tier0:swap_used_bytes,2.87641736219563e-06,memory_io,3.982143758678858e-05,scheduler_runtime,1.5273469530093263e-05,compute,1.4885263155782962e-05,mixed
tier0_tier1_tier2,ALL,PY_AI__NOMINAL,PY_AI,NOMINAL,0,tier0,2.3430285679837765e-05,3.973800587786691e-06,3.502732990389047e-06,0.7580943701854006,0.12857358612715752,0.11333204368744154,memory_io,9.962788493912692e-06,0.32234920102072756,1.0014696832748533e-05,0.32402871188862065,2.309403179350517e-06,0.07472147683886092,6.80352490906702e-06,0.22013021955674084,1.8164058429347473e-06,0.05877039069504993,tier0:cpu_times_idle_pct,2.011460669193207e-06,tier2:avg_core_id,1.0404486441658176e-06,tier0:cpu_pct,1.021643507771186e-06,tier2:max_core_id,9.841462322887866e-07,tier0:cpu_times_user_pct,9.839568183784425e-07,memory_io,1.0014696832748533e-05,compute,9.962788493912692e-06,scheduler_runtime,6.80352490906702e-06,mixed
tier0_tier1_tier2,ALL,PY_AI__TLB,PY_AI,TLB,1,tier0,4.719980125874621e-05,5.802955783641936e-06,4.061306524045418e-06,0.8271370510408279,0.10169194797854131,0.07117100098063074,memory_io,1.3677340945479328e-05,0.239683963788458,2.598647621233276e-05,0.45539126708141797,2.885676717771611e-06,0.0505690716261755,9.94337318933033e-06,0.17424930101156094,4.571196501519531e-06,0.0801063964923875,tier0:uptime_s,3.7305123277576016e-06,tier0:swap_percent,2.277766513758771e-06,tier0:swap_free_bytes,2.24040627136242e-06,tier0:swap_used_bytes,2.1799394206598276e-06,tier1_alt:cpu_usage_pct,2.0808565392232477e-06,memory_io,2.598647621233276e-05,compute,1.3677340945479328e-05,scheduler_runtime,9.94337318933033e-06,mixed
tier0_tier1_tier2,ALL,PY_STATS__ATOMIC,PY_STATS,ATOMIC,1,tier0,0.00015441666416879485,1.0603718804332638e-05,1.3997021593952509e-05,0.8625790578420158,0.059232893192568296,0.07818804896541584,memory_io,1.8912000683869378e-05,0.10564336316686358,6.546182331328879e-05,0.3656729549375153,7.861933714626546e-06,0.043917147238499835,4.452030380822578e-05,0.2486926001183504,4.2261343047069525e-05,0.23607393453877096,tier0:uptime_s,3.9810088978729766e-05,tier0:soft_interrupts,9.711360346287439e-06,tier0:syscalls,8.345576284992136e-06,tier0:mem_inactive_bytes,8.292557304641471e-06,tier0:mem_percent,6.840321337913882e-06,memory_io,6.546182331328879e-05,scheduler_runtime,4.452030380822578e-05,platform_pressure,4.2261343047069525e-05,mixed
tier0_tier1_tier2,ALL,PY_STATS__BRANCH,PY_STATS,BRANCH,1,tier0,0.00011008742763143609,6.738358452735899e-06,9.597262089714865e-06,0.8707860569855731,0.053300078981387285,0.07591386403303962,memory_io,1.7004981661920506e-05,0.1345085560548361,4.817097836206303e-05,0.3810300341422469,3.4235955207664305e-06,0.027080469662916946,3.097009580025034e-05,0.24497191174866265,2.685339682888656e-05,0.2124090283913375,tier0:uptime_s,2.4066625865074894e-05,tier0:syscalls,5.722177846646537e-06,tier0:mem_inactive_bytes,5.635961709261423e-06,tier0:ctx_switches,5.3483373000945326e-06,tier0:soft_interrupts,5.308868438953436e-06,memory_io,4.817097836206303e-05,scheduler_runtime,3.097009580025034e-05,platform_pressure,2.685339682888656e-05,mixed
tier0_tier1_tier2,ALL,PY_STATS__CACHE,PY_STATS,CACHE,1,tier0,6.089781852816856e-05,3.4140607252512243e-06,4.6905204179166075e-06,0.8825463870565291,0.04947742022759573,0.06797619271587522,memory_io,1.3596098823382713e-05,0.19703805792468018,2.723194257333488e-05,0.3946521092460939,1.7928858648819159e-06,0.025982949483229073,1.4972640220884594e-05,0.21698723946124196,1.1408832188852293e-05,0.16533964388475497,tier0:uptime_s,7.382245570824641e-06,tier0:mem_free_bytes,3.943600574888966e-06,tier0:ctx_switches,3.672238156165193e-06,tier0:syscalls,2.453197009272568e-06,tier0:mem_inactive_bytes,2.413304339034205e-06,memory_io,2.723194257333488e-05,scheduler_runtime,1.4972640220884594e-05,compute,1.3596098823382713e-05,mixed
tier0_tier1_tier2,ALL,PY_STATS__MEMBW,PY_STATS,MEMBW,1,tier0,0.00013796164355284315,7.487513652301134e-06,1.0389658140194881e-05,0.8852842165613221,0.04804652573692109,0.0666692577017566,memory_io,1.6949422240776313e-05,0.10876251980750977,5.9344656641891435e-05,0.3808079297213825,5.573286254822627e-06,0.035763145673766907,3.755791003041911e-05,0.2410048481643722,3.641354017742972e-05,0.23366155663296867,tier0:uptime_s,3.151237321695879e-05,tier0:soft_interrupts,7.92151835697354e-06,tier0:syscalls,7.010969417032537e-06,tier0:mem_inactive_bytes,6.979873059985099e-06,tier0:mem_percent,5.619285110330245e-06,memory_io,5.9344656641891435e-05,scheduler_runtime,3.755791003041911e-05,platform_pressure,3.641354017742972e-05,mixed
tier0_tier1_tier2,ALL,PY_STATS__NOMINAL,PY_STATS,NOMINAL,0,tier0,1.9668362732143508e-05,1.8485457474409944e-06,1.7690847696228088e-06,0.8446434954116911,0.07938444916898366,0.07597205541932513,compute,1.107985651384175e-05,0.47581635858367016,6.446104471449379e-06,0.2768232560433647,5.235315677811148e-07,0.022482681420468786,3.955601506206246e-06,0.16987042226944302,1.2808991899288212e-06,0.05500728168305317,tier0:cpu_times_idle_pct,1.8522984526310026e-06,tier1_alt:cpu_usage_pct,1.1006144903190872e-06,tier0:mem_free_bytes,9.790006355255856e-07,tier0:net_sent_Bps,9.66817156597461e-07,tier2:avg_core_id,8.221082813629671e-07,compute,1.107985651384175e-05,memory_io,6.446104471449379e-06,scheduler_runtime,3.955601506206246e-06,mixed
