config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.35,0.55,0.35,0.30623376623376625,0.028196974616495857,0.023666359062769926,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.65,0.3,0.23174603174603173,0.019247407769339354,0.01045931135872713,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.4,0.75,0.4,0.35238095238095235,0.01758771909420106,0.008712075879037717,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.1,0.6,0.1,0.07636363636363637,0.018009634472406104,0.009924390929224425,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.4,0.15,0.11868131868131868,0.03837451098614045,0.016307563688839274,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.45,0.1,0.09,0.019277495128678566,0.012507262762500193,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.3,0.5,0.3,0.2955555555555555,-0.010040011090228125,0.0021821802798923373,mixed,hierarchical,whole_run,0.5,0.4,0.6,0.25,0.375,0.3,0.26666666666666666,0.01711532574763556,0.017563540482457517,0.011609142387426526,0.054627785786050743,,,,,
tier0_tier1,20,0.3,0.7,0.3,0.2221778221778222,-0.0024293702422419515,0.0016192699810367722,mixed,hierarchical,whole_run,0.3,0.65,0.35,0.3076923076923077,0.6923076923076923,0.36666666666666664,0.24666666666666667,0.020704555924523686,0.01950895599026395,0.00803591980281342,-0.0008712999407675184,,,,,
tier0_tier1_tier2,20,0.35,0.75,0.35,0.3232600732600733,0.014858603568440126,0.007206089167259455,mixed,hierarchical,whole_run,0.35,0.5,0.5,0.6,0.9,0.6,0.5599999999999999,0.017966334983801045,0.015530122483822115,0.016111307070018663,0.14862300808860146,,,,,
tier0,20,0.25,0.6,0.25,0.2311111111111111,-0.015667977373529523,0.00474638369780804,mixed,hierarchical,post_alert_window,0.5,0.65,0.35,0.23076923076923078,0.6923076923076923,0.2,0.1688888888888889,0.01711532574763556,0.017563540482457517,0.011609142387426526,-0.038478121300152414,,,,,
tier0_tier1,20,0.2,0.4,0.2,0.13230769230769232,-0.015026084745841944,0.00392174696645349,mixed,hierarchical,post_alert_window,0.3,0.65,0.35,0.23076923076923078,0.46153846153846156,0.2,0.1688888888888889,0.020704555924523686,0.01950895599026395,0.00803591980281342,-0.03451835077102886,,,,,
tier0_tier1_tier2,20,0.15,0.4,0.15,0.12444444444444444,0.0019968887017926566,0.008564605702957487,mixed,hierarchical,post_alert_window,0.35,0.55,0.45,0.18181818181818182,0.36363636363636365,0.2,0.12380952380952381,0.017966334983801045,0.015530122483822115,0.016111307070018663,0.061083858310783216,,,,,
tier0,20,0.6,0.85,0.5,0.4218181818181818,0.03862009498821287,0.039411864111812994,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.4166666666666667,0.3356643356643357,0.027850639543239485,0.02924303401222421,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.7,0.5,0.44862155388471175,0.026457699551956558,0.028681277315883227,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
