config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.6,0.85,0.5,0.4218181818181818,0.03862009498821287,0.039411864111812994,mixed
tier0_tier1,20,0.45,0.75,0.4166666666666667,0.3356643356643357,0.027850639543239485,0.02924303401222421,mixed
tier0_tier1_tier2,20,0.5,0.7,0.5,0.44862155388471175,0.026457699551956558,0.028681277315883227,mixed
