config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.3,0.6,0.3,0.28761904761904755,0.015595390887362203,0.013727895138504337,full
tier0_tier1,20,0.2,0.55,0.2,0.15272727272727274,0.022021765597376494,0.020947282903910954,full
tier0_tier1_tier2,20,0.3,0.55,0.3,0.24161616161616162,0.013485533789470821,0.008503525145791722,full
